年月日,陸の平均気圧(hPa),降水量(mm),平均気温(℃),最高気温,最低気温,平均湿度(%),最小湿度,平均風速(m/s),最大瞬間風速(m/s),日照時間(h),降雪量(cm)
2013/2,1017.9,0.0,5.4,9.5,1.1,53.0,36.0,3.2,10.1,9.5,0.0
2013/2,1021.5,0.0,5.3,9.3,2.3,50.0,37.0,4.3,11.8,7.3,0.0
2013/2,1020.1,8.5,4.4,7.6,1.2,59.0,38.0,4.0,9.2,4.8,0.0
2013/2,1017.9,0.5,5.8,9.2,4.0,61.0,36.0,3.2,8.5,3.1,0.0
2013/2,1019.6,0.0,6.8,10.2,3.2,57.0,40.0,2.3,6.3,7.3,0.0
2013/2,1011.6,10.0,6.3,8.5,4.4,74.0,56.0,3.1,11.5,1.1,0.0
2013/2,1019.0,0.0,2.7,6.0,1.0,55.0,35.0,5.4,16.0,7.7,0.0
2013/2,1021.6,0.0,3.3,5.7,0.3,50.0,36.0,3.1,7.0,2.7,0.0
2013/2,1009.5,24.5,6.1,8.0,4.0,86.0,48.0,4.7,12.5,0.0,0.0
2013/2,1013.5,0.0,3.8,6.6,1.3,66.0,54.0,2.7,10.9,0.0,0.0
2013/2,1017.9,0.0,4.4,9.9,1.1,54.0,31.0,4.0,13.1,5.6,0.0
2013/2,1021.2,0.0,4.0,8.2,0.9,53.0,38.0,3.7,13.3,6.7,0.0
2013/2,1019.6,0.0,5.1,8.3,1.3,53.0,41.0,3.6,10.0,4.5,0.0
2013/2,1018.4,0.0,5.2,8.5,3.2,62.0,42.0,3.1,11.0,4.0,0.0
2013/2,1021.4,0.0,4.3,8.4,1.5,54.0,38.0,5.6,14.2,8.2,0.0
2013/2,1025.7,0.0,3.4,6.9,0.3,53.0,37.0,2.8,8.3,8.3,0.0
2013/2,1021.3,4.5,5.1,8.5,1.6,65.0,40.0,4.4,11.5,4.4,0.0
2013/2,1011.0,1.5,7.8,10.4,5.5,81.0,58.0,0.0,0.0,1.6,0.0
2013/2,1015.9,0.0,9.2,12.7,5.8,56.0,41.0,2.1,6.4,10.1,0.0
2013/3,1007.5,20.5,11.9,16.0,7.9,66.0,48.0,4.6,13.8,0.5,0.0
2013/3,1014.6,0.0,5.3,8.0,2.4,57.0,40.0,4.8,17.4,5.3,0.0
2013/3,1017.0,0.0,4.8,8.6,2.1,50.0,34.0,3.0,8.9,5.2,0.0
2013/3,1014.8,0.0,6.2,10.3,1.4,53.0,40.0,2.8,10.2,10.3,0.0
2013/3,1019.5,0.0,7.9,12.2,3.9,53.0,38.0,2.8,9.6,8.3,0.0
2013/3,1018.7,0.0,10.0,15.4,4.7,55.0,29.0,2.9,10.0,10.6,0.0
2013/3,1013.7,0.0,12.5,17.9,6.2,61.0,42.0,2.7,10.2,8.5,0.0
2013/3,1006.2,0.0,15.8,19.4,11.6,46.0,23.0,3.2,12.7,5.1,0.0
2013/3,1009.0,0.0,16.1,20.1,11.4,50.0,33.0,3.0,7.3,10.0,0.0
2013/3,1009.3,0.5,11.3,19.6,3.3,64.0,48.0,4.5,14.6,0.6,0.0
2013/3,1020.1,0.0,6.6,11.3,2.6,37.0,20.0,3.0,10.6,11.2,0.0
2013/3,1017.4,0.0,9.9,15.6,3.1,47.0,27.0,3.3,7.9,11.2,0.0
2013/3,1008.1,11.5,14.2,17.8,7.9,70.0,61.0,3.3,14.5,1.2,0.0
2013/3,1019.6,0.5,5.5,8.3,2.7,50.0,37.0,4.7,15.5,4.0,0.0
2013/3,1021.5,0.0,6.4,12.9,1.6,48.0,18.0,2.0,6.8,10.8,0.0
2013/3,1017.7,0.0,10.6,15.5,4.8,49.0,32.0,3.1,10.0,10.6,0.0
2013/3,1016.5,1.0,12.0,17.3,6.1,54.0,17.0,2.3,7.8,8.4,0.0
2013/3,1003.3,9.0,16.8,18.5,14.5,78.0,67.0,4.7,15.4,0.0,0.0
2013/3,1008.6,0.0,16.5,19.3,14.1,64.0,47.0,4.2,12.1,10.4,0.0
2013/3,1003.3,2.5,14.4,16.5,9.4,65.0,46.0,3.2,16.2,0.0,0.0
2013/3,1011.9,0.0,7.3,11.6,4.6,51.0,32.0,4.6,15.0,8.8,0.0
2013/3,1008.9,0.0,10.0,15.9,4.1,52.0,30.0,3.8,8.4,8.1,0.0
2013/3,1010.0,0.0,11.2,14.4,7.7,55.0,42.0,4.0,10.9,4.9,0.0
2013/3,1006.4,0.0,11.8,18.0,7.5,56.0,42.0,3.3,8.6,5.9,0.0
2013/3,1006.9,0.0,10.3,13.3,6.1,52.0,42.0,4.2,16.2,2.1,0.0
2013/3,1017.5,0.0,8.4,11.8,4.7,44.0,31.0,3.0,9.8,7.5,0.0
2013/3,1015.6,0.5,11.0,14.3,7.3,50.0,36.0,5.5,11.7,0.0,0.0
2013/3,1010.0,2.0,13.9,15.5,12.4,81.0,62.0,3.6,11.2,0.7,0.0
2013/3,1010.1,0.0,13.6,16.9,10.5,75.0,54.0,2.7,8.8,0.1,0.0
2013/3,1016.1,0.0,12.1,15.5,8.3,44.0,30.0,3.8,10.5,9.4,0.0
2013/3,1015.0,0.5,12.0,15.5,9.1,53.0,38.0,3.6,11.4,0.6,0.0
2013/4,1019.4,0.0,11.9,17.1,6.5,49.0,21.0,2.3,8.0,10.0,0.0
2013/4,1008.2,4.0,14.3,16.8,11.4,70.0,52.0,4.0,9.3,0.0,0.0
2013/4,1004.7,4.0,13.5,18.4,11.1,62.0,38.0,3.8,15.5,2.9,0.0
2013/4,1012.9,0.0,14.2,18.9,9.0,59.0,39.0,2.2,6.7,8.9,0.0
2013/4,1013.2,0.0,16.8,21.8,10.9,60.0,29.0,2.9,9.3,10.8,0.0
2013/4,993.8,28.5,17.1,19.1,15.9,79.0,65.0,7.9,17.5,0.0,0.0
2013/4,990.7,0.0,12.2,16.8,8.0,61.0,35.0,7.8,22.3,4.5,0.0
2013/4,1009.1,0.0,11.4,15.2,6.6,55.0,41.0,3.0,9.9,10.2,0.0
2013/4,1008.6,0.0,14.4,18.8,10.6,50.0,29.0,4.6,14.7,8.8,0.0
2013/4,1010.6,0.0,11.4,14.2,7.7,42.0,29.0,5.3,14.3,6.0,0.0
2013/4,1012.9,0.5,8.8,12.6,5.4,60.0,38.0,4.4,18.8,5.5,0.0
2013/4,1012.6,0.0,10.2,13.5,6.4,52.0,36.0,4.1,14.2,8.9,0.0
2013/4,1014.1,0.0,10.6,13.9,5.8,47.0,29.0,2.5,9.3,12.3,0.0
2013/4,1008.0,0.0,15.3,18.9,10.4,63.0,52.0,3.3,12.8,7.7,0.0
2013/4,1006.0,0.0,16.6,20.8,13.3,55.0,31.0,3.6,11.4,11.1,0.0
2013/4,1008.2,0.0,18.3,23.8,13.1,53.0,33.0,4.3,11.5,9.2,0.0
2013/4,1006.7,0.0,19.2,21.6,16.4,69.0,47.0,2.8,8.6,2.0,0.0
2013/4,1003.8,0.0,18.1,22.1,13.5,69.0,53.0,3.1,8.3,11.3,0.0
2013/4,1010.4,0.0,11.8,15.9,8.1,43.0,27.0,5.7,15.8,10.7,0.0
2013/4,1011.2,11.0,10.4,14.7,7.1,55.0,25.0,3.0,8.9,5.9,0.0
2013/4,1009.3,5.5,9.7,13.8,7.4,65.0,46.0,4.5,16.8,6.9,0.0
2013/4,1018.4,0.0,11.3,15.4,6.8,46.0,27.0,3.3,8.0,11.6,0.0
2013/4,1019.8,0.5,13.9,17.7,9.1,49.0,34.0,3.5,9.1,3.4,0.0
2013/4,1006.7,28.5,15.5,17.4,13.1,84.0,47.0,3.7,9.5,0.0,0.0
2013/4,1004.7,0.0,16.5,20.6,11.2,49.0,23.0,2.5,7.6,12.3,0.0
2013/4,1002.7,0.5,14.9,18.8,10.8,55.0,34.0,5.2,18.5,8.2,0.0
2013/4,1011.4,0.0,14.4,18.7,9.6,48.0,35.0,0.0,0.0,8.7,0.0
2013/4,1016.6,0.0,15.7,19.0,10.8,49.0,35.0,3.2,8.5,12.3,0.0
2013/4,1014.1,0.0,17.6,21.8,12.6,57.0,35.0,3.1,11.8,7.4,0.0
2013/4,1005.4,4.0,16.3,18.3,14.1,75.0,56.0,3.3,10.0,0.0,0.0
2013/5,1002.6,0.0,13.1,17.5,9.2,54.0,38.0,4.8,15.5,7.3,0.0
2013/5,1008.7,0.0,12.2,15.9,8.7,54.0,39.0,3.3,11.1,6.8,0.0
2013/5,1011.7,0.0,13.5,17.6,9.4,57.0,46.0,3.6,10.7,8.6,0.0
2013/5,1013.6,0.0,15.4,21.0,12.0,55.0,29.0,3.3,11.3,8.7,0.0
2013/5,1015.3,0.0,16.1,20.6,11.9,56.0,37.0,2.8,8.9,12.7,0.0
2013/5,1011.1,0.0,18.5,23.3,13.7,53.0,30.0,3.2,9.8,12.3,0.0
2013/5,1015.6,0.0,14.8,19.2,11.1,47.0,30.0,5.2,16.7,11.3,0.0
2013/5,1016.2,0.0,15.2,20.1,10.7,49.0,36.0,3.0,10.7,12.9,0.0
2013/5,1012.2,0.0,19.1,27.3,13.1,42.0,12.0,2.3,7.5,10.0,0.0
2013/5,1005.7,41.5,17.7,21.5,15.7,74.0,36.0,2.1,10.0,0.0,0.0
2013/5,1000.4,7.0,17.7,18.7,16.7,93.0,89.0,2.6,8.1,0.0,0.0
2013/5,1005.7,0.0,19.0,24.7,13.9,65.0,35.0,2.0,6.1,12.4,0.0
2013/5,1010.4,0.0,20.6,25.2,16.4,64.0,41.0,3.4,10.2,12.8,0.0
2013/5,1010.8,0.0,21.3,26.0,17.4,68.0,42.0,0.0,0.0,12.4,0.0
2013/5,1010.6,0.0,21.3,24.9,18.9,68.0,48.0,3.3,12.7,8.3,0.0
2013/5,1012.3,0.0,19.4,23.3,15.9,58.0,42.0,3.9,14.4,7.6,0.0
2013/5,1013.4,0.0,18.9,24.0,14.6,55.0,38.0,3.7,9.7,12.8,0.0
2013/5,1010.1,0.0,20.7,24.9,17.6,58.0,40.0,3.5,11.1,10.1,0.0
2013/5,1000.1,12.0,19.0,22.9,17.3,71.0,41.0,4.6,14.2,1.3,0.0
2013/5,998.7,0.0,21.0,24.4,18.3,75.0,58.0,3.1,9.9,7.3,0.0
2013/5,1003.2,0.0,22.6,25.9,19.1,68.0,51.0,2.7,8.9,9.5,0.0
2013/5,1006.6,0.0,23.3,28.9,19.2,64.0,30.0,2.8,8.0,11.3,0.0
2013/5,1008.5,0.0,23.4,29.1,19.3,36.0,19.0,3.7,11.3,12.6,0.0
2013/5,1010.3,0.0,22.4,28.0,17.7,43.0,23.0,2.9,10.0,13.6,0.0
2013/5,1014.3,0.0,22.8,26.4,19.1,56.0,42.0,3.7,12.4,11.1,0.0
2013/5,1017.4,0.0,22.7,27.0,19.7,59.0,36.0,3.5,11.3,11.9,0.0
2013/5,1016.5,0.0,22.6,24.9,20.5,60.0,47.0,3.1,9.0,0.3,0.0
2013/5,1014.0,3.5,21.7,25.0,19.7,69.0,54.0,5.2,10.7,0.1,0.0
2013/5,1008.4,1.5,22.3,24.1,19.3,81.0,72.0,4.7,10.3,0.0,0.0
2013/5,1006.7,1.5,22.9,26.2,19.6,75.0,60.0,3.3,9.1,0.6,0.0
2013/5,1006.4,0.0,22.2,27.6,17.1,56.0,38.0,2.3,8.4,8.5,0.0
2013/6,1004.9,0.0,22.2,26.6,19.8,51.0,31.0,4.7,11.1,1.8,0.0
2013/6,1003.2,0.0,22.5,25.1,20.5,56.0,44.0,3.7,10.6,0.1,0.0
2013/6,1007.3,0.0,22.3,27.1,19.3,66.0,50.0,3.0,9.2,8.9,0.0
2013/6,1013.1,0.0,22.8,27.9,19.5,69.0,33.0,3.1,11.4,12.2,0.0
2013/6,1014.9,0.0,23.3,26.3,20.6,68.0,49.0,2.9,10.4,10.4,0.0
2013/6,1011.0,0.0,24.2,28.4,21.3,56.0,42.0,4.4,11.1,2.2,0.0
2013/6,1007.1,0.0,24.7,29.9,21.4,47.0,33.0,4.2,11.0,12.2,0.0
2013/6,1007.6,0.0,23.0,27.3,19.0,52.0,35.0,3.2,7.4,10.4,0.0
2013/6,1007.1,0.0,22.8,25.3,20.9,64.0,52.0,2.9,8.5,0.0,0.0
2013/6,1006.1,0.0,23.3,29.2,20.8,61.0,42.0,3.6,9.9,3.3,0.0
2013/6,1006.0,0.0,24.9,30.2,22.1,63.0,47.0,8.2,14.0,3.5,0.0
2013/6,1005.3,0.0,27.7,32.1,23.9,58.0,45.0,8.8,16.5,12.0,0.0
2013/6,1006.7,0.0,28.6,36.3,23.0,59.0,36.0,3.2,11.4,12.2,0.0
2013/6,1008.6,0.0,27.5,33.0,24.1,61.0,44.0,3.0,10.8,12.4,0.0
2013/6,1007.4,39.5,24.1,26.3,22.4,88.0,73.0,1.7,5.3,0.0,0.0
2013/6,1003.7,0.0,25.5,29.6,21.6,74.0,53.0,2.5,9.5,7.9,0.0
2013/6,999.9,0.0,25.7,28.9,23.9,76.0,61.0,3.3,8.1,8.2,0.0
2013/6,997.8,0.0,26.1,28.7,23.9,75.0,60.0,3.5,8.4,5.6,0.0
2013/6,998.2,53.5,24.1,25.5,20.6,88.0,83.0,4.1,13.6,0.0,0.0
2013/6,1004.4,80.0,20.7,22.4,19.6,93.0,82.0,2.0,5.8,0.0,0.0
2013/6,1004.9,15.5,20.4,22.4,19.4,88.0,70.0,1.9,6.3,0.0,0.0
2013/6,1004.1,0.0,22.1,25.3,18.7,72.0,58.0,2.2,6.7,5.0,0.0
2013/6,1004.0,0.0,22.9,24.1,21.7,78.0,69.0,1.7,5.9,0.2,0.0
2013/6,1002.4,3.0,23.3,26.6,20.1,74.0,57.0,0.0,0.0,5.8,0.0
2013/6,1004.4,0.0,24.6,27.5,22.4,75.0,59.0,2.5,7.4,1.5,0.0
2013/6,996.1,42.0,22.0,23.2,21.1,89.0,76.0,5.8,15.0,0.0,0.0
2013/6,1000.1,0.0,24.9,27.5,21.6,69.0,55.0,3.0,8.9,2.2,0.0
2013/6,1003.4,0.0,24.5,28.6,22.8,66.0,51.0,6.3,10.7,1.4,0.0
2013/6,1008.3,0.0,24.2,28.0,21.5,67.0,50.0,4.2,8.8,12.2,0.0
2013/6,1010.9,0.0,25.1,29.0,22.8,67.0,44.0,3.7,10.5,3.5,0.0
2013/7,1009.9,0.0,25.1,28.4,22.7,66.0,51.0,4.5,10.2,12.5,0.0
2013/7,1009.8,0.0,24.6,27.2,22.9,67.0,55.0,3.6,11.7,3.3,0.0
2013/7,1004.4,16.0,24.1,26.0,22.6,83.0,69.0,2.7,18.7,0.0,0.0
2013/7,1001.8,2.5,25.4,26.6,24.0,86.0,79.0,2.3,8.4,0.1,0.0
2013/7,1002.2,2.5,26.5,28.3,25.1,87.0,79.0,4.1,11.4,2.7,0.0
2013/7,1006.6,10.0,26.3,28.4,23.7,88.0,79.0,4.2,11.4,1.2,0.0
2013/7,1010.2,0.0,27.7,31.2,25.5,81.0,67.0,3.8,12.0,9.3,0.0
2013/7,1010.9,0.0,28.4,30.9,26.6,77.0,64.0,4.0,7.9,12.2,0.0
2013/7,1007.6,0.0,28.6,31.8,26.2,71.0,50.0,4.0,9.3,13.5,0.0
2013/7,1006.3,0.0,28.5,32.2,26.2,73.0,55.0,4.1,9.0,13.0,0.0
2013/7,1007.6,0.0,28.3,30.9,26.7,75.0,60.0,4.3,10.7,12.4,0.0
2013/7,1008.2,0.0,28.5,30.6,26.3,74.0,63.0,4.4,9.7,12.4,0.0
2013/7,1009.9,0.0,28.6,33.2,26.5,74.0,51.0,3.7,11.9,5.3,0.0
2013/7,1010.6,1.0,27.7,33.7,25.4,74.0,52.0,2.9,13.4,5.2,0.0
2013/7,1010.0,5.0,26.1,29.1,24.7,81.0,70.0,2.8,8.0,1.3,0.0
2013/7,1010.4,0.0,27.8,31.6,24.7,72.0,52.0,2.1,9.1,3.4,0.0
2013/7,1008.8,0.0,27.7,30.0,25.7,72.0,62.0,3.4,10.3,7.4,0.0
2013/7,1005.1,0.0,28.8,32.3,26.1,68.0,52.0,4.3,11.5,8.4,0.0
2013/7,1007.0,0.0,27.5,31.1,24.8,55.0,41.0,3.5,10.3,8.8,0.0
2013/7,1007.8,0.0,26.8,31.0,23.4,59.0,42.0,3.3,7.1,12.1,0.0
2013/7,1007.3,0.0,28.0,31.0,25.5,71.0,58.0,3.1,8.5,12.1,0.0
2013/7,1007.2,1.5,28.7,32.9,26.7,71.0,53.0,2.9,11.5,5.0,0.0
2013/7,1005.0,0.0,29.7,33.3,26.7,65.0,50.0,2.8,9.3,9.7,0.0
2013/7,1001.3,3.5,28.2,32.1,25.2,73.0,51.0,3.1,10.3,5.0,0.0
2013/7,999.3,0.0,29.6,34.8,27.0,68.0,43.0,3.1,8.7,9.9,0.0
2013/7,1000.1,0.0,29.5,33.7,27.0,73.0,50.0,3.1,9.2,8.2,0.0
2013/7,1001.4,0.0,28.9,32.6,26.5,67.0,48.0,3.3,8.3,5.7,0.0
2013/7,1003.4,0.0,28.0,31.8,26.0,72.0,49.0,2.9,9.1,3.7,0.0
2013/7,1001.0,1.5,27.6,28.6,26.3,78.0,73.0,2.4,7.0,0.0,0.0
2013/7,999.4,0.0,29.4,33.1,27.5,74.0,59.0,4.2,11.2,5.4,0.0
2013/7,1000.9,0.0,29.2,32.4,27.1,74.0,60.0,2.4,8.4,4.9,0.0
2013/8,1002.8,0.0,30.2,33.4,27.7,71.0,54.0,3.0,7.7,2.0,0.0
2013/8,1006.3,0.0,29.6,33.6,26.9,61.0,47.0,3.5,10.7,10.1,0.0
2013/8,1007.0,0.0,28.5,32.1,25.5,63.0,54.0,3.1,7.9,6.8,0.0
2013/8,1004.1,0.0,28.8,31.6,26.7,70.0,54.0,3.3,9.9,5.2,0.0
2013/8,1002.8,0.0,29.0,32.5,27.1,77.0,57.0,3.4,11.4,8.2,0.0
2013/8,1003.5,3.5,29.3,34.0,26.7,74.0,51.0,3.1,14.3,6.4,0.0
2013/8,1004.3,0.0,30.2,33.9,27.5,68.0,51.0,2.7,9.7,8.7,0.0
2013/8,1003.1,0.0,30.7,35.3,28.4,69.0,48.0,2.8,7.6,8.7,0.0
2013/8,1003.2,0.0,30.7,34.3,28.1,71.0,52.0,3.3,8.4,9.6,0.0
2013/8,1005.1,0.0,31.3,35.8,28.0,69.0,47.0,3.0,9.3,11.3,0.0
2013/8,1005.9,0.0,32.5,37.2,29.2,64.0,47.0,3.0,10.9,11.3,0.0
2013/8,1006.2,0.0,32.4,36.1,29.3,55.0,25.0,3.3,8.2,11.3,0.0
2013/8,1006.7,0.0,31.3,35.6,27.2,45.0,29.0,3.1,8.1,12.5,0.0
2013/8,1007.4,0.0,31.0,35.9,26.7,51.0,27.0,3.3,9.6,12.5,0.0
2013/8,1007.4,0.0,30.1,33.3,28.2,70.0,54.0,3.2,9.8,10.6,0.0
2013/8,1005.9,0.0,30.0,34.0,28.3,69.0,46.0,2.9,9.7,10.5,0.0
2013/8,1005.2,0.0,29.8,33.1,28.0,67.0,48.0,3.3,10.2,11.6,0.0
2013/8,1004.9,0.0,30.2,34.4,28.1,65.0,39.0,3.0,9.9,11.5,0.0
2013/8,1005.0,0.0,30.3,34.5,28.5,68.0,46.0,3.4,9.9,11.0,0.0
2013/8,1004.8,0.0,30.2,35.1,27.9,71.0,43.0,3.3,11.6,11.6,0.0
2013/8,1005.7,0.0,30.2,33.8,28.6,74.0,57.0,3.3,10.0,10.2,0.0
2013/8,1007.1,0.0,30.6,34.8,28.4,72.0,51.0,3.7,9.7,8.6,0.0
2013/8,1005.3,7.5,29.7,33.2,26.7,76.0,58.0,4.1,12.3,6.6,0.0
2013/8,1003.8,6.5,26.8,28.1,26.0,85.0,77.0,3.1,8.7,0.0,0.0
2013/8,1000.5,100.5,26.4,29.6,24.8,79.0,58.0,2.9,14.7,1.8,0.0
2013/8,1000.0,0.0,24.9,27.2,23.0,70.0,56.0,2.0,8.1,3.0,0.0
2013/8,1002.5,0.0,27.3,31.6,23.5,57.0,39.0,2.8,10.8,9.8,0.0
2013/8,1005.4,0.0,26.9,30.3,23.4,61.0,48.0,2.2,6.8,4.9,0.0
2013/8,1003.8,0.0,27.8,31.0,24.7,71.0,57.0,2.9,10.5,7.0,0.0
2013/8,1002.8,7.0,27.7,31.3,25.4,82.0,66.0,3.8,12.4,3.1,0.0
2013/8,1002.5,3.0,28.3,30.4,26.6,83.0,74.0,4.6,16.5,2.3,0.0
2013/9,1007.5,16.0,25.8,27.2,23.6,83.0,71.0,3.7,8.7,0.0,0.0
2013/9,1008.3,18.5,25.1,26.2,24.1,88.0,81.0,2.2,10.6,0.0,0.0
2013/9,1006.8,19.0,25.1,29.2,22.9,82.0,64.0,3.4,10.3,0.4,0.0
2013/9,1002.7,59.0,23.7,28.2,20.1,80.0,68.0,6.0,22.9,0.6,0.0
2013/9,1009.9,0.0,24.2,27.9,21.5,70.0,55.0,2.7,11.7,1.8,0.0
2013/9,1013.1,0.0,25.2,28.1,21.8,66.0,53.0,2.6,7.4,9.2,0.0
2013/9,1012.6,13.0,24.0,25.3,22.2,82.0,63.0,2.6,7.9,0.0,0.0
2013/9,1011.0,9.0,24.4,26.5,23.0,80.0,60.0,2.1,7.9,1.4,0.0
2013/9,1010.9,0.0,25.3,29.4,21.1,62.0,46.0,2.4,8.0,11.8,0.0
2013/9,1009.8,0.0,26.9,30.5,23.0,62.0,50.0,3.6,7.8,11.4,0.0
2013/9,1011.8,0.0,26.7,29.9,24.2,69.0,52.0,3.8,8.1,7.9,0.0
2013/9,1013.1,0.0,27.7,30.2,25.3,73.0,62.0,2.6,6.0,7.3,0.0
2013/9,1011.9,0.0,28.3,32.0,25.6,71.0,53.0,2.7,7.7,10.7,0.0
2013/9,1007.9,0.0,29.1,32.9,26.8,66.0,50.0,4.4,13.2,4.5,0.0
2013/9,997.5,97.5,25.8,28.2,23.8,79.0,64.0,9.1,18.4,0.2,0.0
2013/9,997.2,36.0,24.3,27.6,20.7,60.0,31.0,8.6,38.3,6.0,0.0
2013/9,1013.0,0.0,23.2,27.8,18.4,54.0,37.0,2.8,8.0,11.9,0.0
2013/9,1015.2,0.0,24.4,29.6,19.6,57.0,37.0,2.9,8.0,11.7,0.0
2013/9,1015.1,0.0,25.1,29.8,20.5,60.0,44.0,1.9,7.9,11.6,0.0
2013/9,1014.3,0.0,24.9,29.3,21.7,59.0,31.0,3.5,7.5,11.6,0.0
2013/9,1012.2,0.0,25.7,29.7,22.2,61.0,45.0,3.1,8.5,11.4,0.0
2013/9,1012.1,0.0,26.8,31.5,23.8,55.0,40.0,3.9,9.9,9.9,0.0
2013/9,1012.1,0.0,26.9,30.6,24.4,55.0,40.0,4.0,9.4,10.8,0.0
2013/9,1008.3,0.0,27.1,31.3,24.0,54.0,41.0,5.9,12.6,10.1,0.0
2013/9,1001.8,0.0,27.5,32.5,24.4,57.0,36.0,4.7,12.6,11.1,0.0
2013/9,1006.3,0.0,22.2,26.3,18.7,49.0,34.0,5.3,19.1,8.4,0.0
2013/9,1014.4,0.0,21.2,24.9,16.9,49.0,33.0,3.2,9.3,11.6,0.0
2013/9,1015.7,0.0,23.5,29.3,19.6,52.0,39.0,6.3,11.6,11.3,0.0
2013/9,1015.6,0.0,23.9,27.3,21.1,60.0,45.0,4.6,10.0,11.0,0.0
2013/9,1013.3,0.0,24.5,27.8,21.6,53.0,42.0,3.6,8.5,6.1,0.0
2013/10,1009.4,0.0,25.9,30.6,22.3,53.0,39.0,2.6,10.1,9.4,0.0
2013/10,1004.8,0.0,25.2,27.4,23.5,62.0,55.0,2.3,6.6,4.7,0.0
2013/10,1009.2,0.0,23.1,26.1,20.1,55.0,45.0,3.3,12.5,7.0,0.0
