年月,陸の平均気圧(hPa),降水量(mm),平均気温(℃),平均湿度(%),平均風速(m/s),日照時間(h),降雪量(cm),平均雲量,雪日数
2012/12,981.8,54.5,3.8,57.0,2.4,194.2,6.0,4.4,4.0
2013/1,983.0,37.0,2.0,54.0,2.3,234.6,12.0,2.8,2.0
2013/2,982.9,44.5,4.2,51.0,2.8,201.8,2.0,5.4,6.0
2013/3,979.4,30.0,11.2,49.0,3.0,234.0,0.0,5.9,0.0
2013/4,976.8,108.0,13.6,51.0,3.0,237.1,0.0,5.3,0.0
2013/5,979.1,16.0,19.2,55.0,2.9,258.4,0.0,5.6,0.0
2013/6,976.8,89.5,22.7,70.0,2.1,122.9,0.0,9.3,0.0
2013/7,976.3,33.0,27.0,67.0,2.3,191.9,0.0,8.5,0.0
2013/8,975.3,39.0,28.5,65.0,2.3,233.6,0.0,7.0,0.0
2013/9,981.9,205.5,23.9,65.0,2.3,204.5,0.0,6.6,0.0
2013/10,984.4,266.5,18.6,70.0,2.1,129.0,0.0,7.5,0.0
2013/11,982.6,32.0,9.6,65.0,1.7,203.6,0.0,4.5,0.0
2013/12,980.2,38.0,4.4,57.0,2.2,210.1,1.0,3.7,2.0
2014/1,984.0,20.0,2.8,51.0,2.3,239.9,0.0,3.8,5.0
2014/2,984.5,142.0,2.9,61.0,2.0,173.1,157.0,6.5,8.0
2014/3,980.9,110.5,8.1,53.0,3.0,208.3,2.0,5.5,1.0
2014/4,982.3,61.0,13.3,55.0,2.4,229.7,0.0,5.9,0.0
2014/5,978.0,39.5,19.2,54.0,2.7,279.5,0.0,6.1,0.0
2014/6,974.7,103.5,22.6,68.0,2.0,155.2,0.0,8.4,0.0
2014/7,976.6,74.0,26.4,69.0,2.3,198.1,0.0,8.1,0.0
2014/8,978.2,163.0,26.5,73.0,2.1,136.2,0.0,8.7,0.0
2014/9,980.1,86.5,22.0,66.0,1.9,176.8,0.0,7.6,0.0
2014/10,984.7,306.0,17.2,70.0,1.8,179.0,0.0,7.0,0.0
2014/11,984.7,34.0,11.5,70.0,1.6,161.2,0.0,5.9,0.0
2014/12,980.4,50.0,3.9,59.0,2.0,198.2,0.0,4.6,5.0
2015/1,981.4,64.5,3.4,54.0,2.6,203.0,9.0,4.1,4.0
2015/2,981.0,20.5,4.5,54.0,2.5,194.3,6.0,5.2,3.0
2015/3,982.7,69.5,9.4,53.0,2.7,210.6,0.0,5.8,2.0
2015/4,983.0,113.5,14.4,68.0,2.2,153.3,0.0,8.0,0.0
2015/5,977.0,46.5,20.7,56.0,2.5,260.3,0.0,6.5,0.0
2015/6,975.9,117.0,21.9,68.0,2.2,153.7,0.0,9.0,0.0
2015/7,977.6,205.0,25.9,76.0,2.0,177.2,0.0,8.2,0.0
2015/8,977.1,126.0,27.2,70.0,2.1,173.6,0.0,8.2,0.0
2015/9,979.9,202.0,22.2,74.0,1.7,133.5,0.0,8.4,0.0
2015/10,982.6,24.5,17.2,61.0,2.0,231.3,0.0,5.5,0.0
2015/11,987.8,87.0,12.6,73.0,1.4,120.5,0.0,7.2,0.0
2015/12,985.5,38.5,7.5,61.0,1.8,193.8,0.0,4.8,0.0
2016/1,982.4,56.5,3.2,58.0,1.7,216.0,13.0,4.2,3.0
2016/2,984.4,50.0,5.4,54.0,2.2,191.1,0.0,5.2,5.0
2016/3,984.5,79.5,9.4,58.0,2.3,195.6,0.0,6.6,4.0
2016/4,980.0,93.5,15.4,58.0,2.6,179.6,0.0,7.6,0.0
2016/5,980.3,54.0,20.3,57.0,2.3,229.4,0.0,6.9,0.0
2016/6,976.8,66.5,22.6,64.0,2.4,169.2,0.0,8.5,0.0
2016/7,977.6,75.5,26.3,68.0,2.3,200.6,0.0,8.1,0.0
2016/8,973.3,231.5,27.1,69.0,2.1,199.5,0.0,7.2,0.0
2016/9,981.1,210.5,24.2,75.0,1.7,110.1,0.0,8.6,0.0
2016/10,984.7,63.5,18.2,69.0,1.8,136.9,0.0,8.1,0.0
2016/11,985.7,62.5,10.3,69.0,1.8,150.5,2.0,6.3,1.0
2016/12,984.8,81.5,5.9,59.0,2.1,209.3,0.0,4.3,0.0
2017/1,981.7,22.5,3.2,49.0,2.5,235.5,9.0,3.4,3.0
2017/2,980.4,17.0,4.9,45.0,3.3,202.1,0.0,4.3,4.0
2017/3,980.4,67.5,7.4,51.0,2.5,226.5,0.0,5.8,1.0
2017/4,979.3,76.0,14.0,54.0,2.5,207.1,0.0,6.8,0.0
2017/5,979.4,46.0,19.8,58.0,2.3,210.0,0.0,7.2,0.0
2017/6,975.7,64.5,22.0,58.0,2.5,201.2,0.0,7.8,0.0
2017/7,977.1,118.0,27.4,67.0,2.2,189.1,0.0,8.3,0.0
2017/8,975.2,98.5,27.3,69.0,2.1,146.5,0.0,9.0,0.0
2017/9,979.1,112.5,22.6,65.0,2.0,171.7,0.0,8.2,0.0
2017/10,985.2,419.0,16.5,74.0,1.9,115.7,0.0,7.9,0.0
2017/11,984.5,18.5,9.8,61.0,1.8,208.5,0.0,4.4,0.0
2017/12,982.5,16.0,4.3,48.0,2.4,243.1,0.0,2.8,0.0
2018/1,980.5,43.5,2.5,48.0,2.4,213.0,5.0,3.9,2.0
2018/2,982.3,11.0,3.8,46.0,2.3,200.6,5.0,5.4,3.0
2018/3,983.2,187.0,10.2,56.0,2.5,224.1,0.0,5.5,1.0
2018/4,981.0,74.5,16.3,54.0,2.6,223.1,0.0,5.9,0.0
2018/5,978.7,99.5,19.3,59.0,2.3,202.8,0.0,7.9,0.0
2018/6,976.7,67.5,23.0,65.0,2.3,198.3,0.0,8.0,0.0
2018/7,978.4,118.0,28.3,65.0,2.4,237.1,0.0,8.1,0.0
2018/8,977.0,148.5,28.2,64.0,2.3,0.0,0.0,7.7,0.0
2018/9,980.9,330.5,22.7,74.0,1.9,99.4,0.0,9.1,0.0
2018/10,982.9,28.5,18.1,63.0,1.8,191.0,0.0,6.8,0.0
2018/11,986.4,15.5,12.4,65.0,1.5,180.7,0.0,6.5,0.0
2018/12,985.0,29.5,6.6,55.0,2.2,182.7,0.0,5.1,0.0
2019/1,982.6,6.0,3.6,43.0,2.7,231.5,0.0,3.3,4.0
2019/2,983.7,33.0,6.1,50.0,2.3,173.9,0.0,0.0,4.0
2019/3,979.3,63.5,9.6,48.0,2.6,217.3,0.0,0.0,0.0
2019/4,979.3,56.5,13.6,49.0,2.9,224.9,0.0,0.0,2.0
2019/5,980.3,80.5,19.3,53.0,2.4,251.4,0.0,0.0,0.0
2019/6,974.9,134.5,22.2,65.0,2.3,163.3,0.0,0.0,0.0
2019/7,977.1,190.5,24.8,80.0,1.8,89.6,0.0,0.0,0.0
2019/8,976.9,101.0,27.9,75.0,2.1,192.3,0.0,0.0,0.0
2019/9,982.7,63.0,25.2,70.0,2.1,182.3,0.0,0.0,0.0
2019/10,983.2,363.5,19.1,77.0,2.0,125.2,0.0,0.0,0.0
2019/11,984.9,33.5,11.9,70.0,1.6,196.5,0.0,0.0,0.0
2019/12,986.0,42.5,6.9,69.0,1.8,0.0,1.0,0.0,2.0
2020/1,982.8,51.5,5.6,68.0,1.9,176.4,3.0,0.0,4.0
2020/2,984.7,12.5,6.4,56.0,2.4,215.1,0.0,0.0,0.0
2020/3,980.0,108.0,10.3,61.0,2.6,209.0,0.0,0.0,2.0
2020/4,978.9,128.0,12.8,57.0,2.8,260.1,0.0,0.0,0.0
2020/5,978.3,59.5,19.8,64.0,2.4,202.3,0.0,0.0,0.0
2020/6,975.2,177.0,23.5,75.0,2.1,156.0,0.0,0.0,0.0
2020/7,976.7,470.0,24.6,84.0,1.8,71.0,0.0,0.0,0.0
2020/8,979.4,60.0,29.0,71.0,2.2,252.8,0.0,0.0,0.0
2020/9,979.9,129.5,24.4,76.0,1.8,125.7,0.0,0.0,0.0
2020/10,984.3,229.5,16.5,76.0,1.6,138.6,0.0,0.0,0.0
2020/11,987.1,4.5,12.0,68.0,1.7,208.6,0.0,0.0,0.0
2020/12,983.0,1.0,5.7,59.0,2.1,234.7,0.0,0.0,3.0
2021/1,983.0,33.0,3.3,60.0,2.0,195.2,4.0,0.0,1.0
2021/2,981.1,40.0,7.0,46.0,3.0,233.4,0.0,0.0,0.0
2021/3,983.6,102.0,11.5,61.0,2.4,198.1,0.0,0.0,0.0
2021/4,983.8,55.0,14.5,55.0,2.7,230.4,0.0,0.0,0.0
2021/5,976.7,79.5,19.3,66.0,2.3,174.5,0.0,0.0,0.0
2021/6,977.6,120.0,22.7,71.0,2.2,160.9,0.0,0.0,0.0
2021/7,978.3,347.0,26.1,78.0,1.8,175.8,0.0,0.0,0.0
2021/8,978.1,197.5,27.0,77.0,2.0,163.2,0.0,0.0,0.0
2021/9,982.1,150.0,22.7,76.0,1.7,148.5,0.0,0.0,0.0
2021/10,985.7,36.0,17.9,72.0,1.9,189.8,0.0,0.0,0.0
2021/11,983.2,36.0,11.1,67.0,1.7,224.3,0.0,0.0,0.0
2021/12,982.5,50.0,5.7,62.0,2.4,225.4,0.0,0.0,4.0
2022/1,981.7,7.0,2.6,54.0,2.6,225.9,0.0,0.0,5.0
2022/2,982.5,35.5,3.5,52.0,2.5,225.2,9.0,0.0,4.0
2022/3,980.7,60.5,10.9,56.0,2.6,229.4,0.0,0.0,1.0
2022/4,982.7,158.5,15.6,69.0,2.3,184.7,0.0,0.0,0.0
2022/5,979.6,83.5,18.8,66.0,2.2,206.4,0.0,0.0,0.0
2022/6,977.6,55.5,23.2,70.0,2.3,180.5,0.0,0.0,0.0
2022/7,975.9,113.5,26.9,77.0,2.1,172.8,0.0,0.0,0.0
2022/8,976.9,110.5,27.5,76.0,2.1,154.8,0.0,0.0,0.0
2022/9,981.2,233.0,24.7,75.0,2.0,162.7,0.0,0.0,0.0
2022/10,986.2,77.0,16.2,76.0,1.5,159.9,0.0,0.0,0.0
2022/11,985.4,56.5,12.6,74.0,1.4,179.7,0.0,0.0,0.0
2022/12,981.4,28.5,5.3,62.0,2.1,216.1,0.0,0.0,2.0
2023/1,982.5,3.0,3.3,56.0,2.3,213.1,1.0,0.0,7.0
2023/2,985.4,43.0,5.7,55.0,2.6,194.1,20.0,0.0,3.0
2023/3,985.3,108.5,11.9,66.0,2.0,211.2,0.0,0.0,0.0
2023/4,981.0,70.0,15.6,59.0,2.8,227.8,0.0,0.0,0.0
2023/5,980.8,73.0,18.9,66.0,2.5,226.2,0.0,0.0,0.0
2023/6,976.5,256.0,22.8,76.0,2.1,148.5,0.0,0.0,0.0
2023/7,978.5,88.5,27.8,71.0,2.1,212.9,0.0,0.0,0.0
2023/8,978.0,113.5,28.2,74.0,2.1,204.5,0.0,0.0,0.0
2023/9,980.4,60.5,26.7,71.0,2.1,191.4,0.0,0.0,0.0
2023/10,982.0,68.5,17.2,67.0,1.9,230.3,0.0,0.0,0.0
2023/11,984.0,44.5,12.0,67.0,2.0,211.5,0.0,0.0,0.0
2023/12,985.1,17.5,6.3,62.0,1.7,212.6,0.0,0.0,0.0
