年月,陸の平均気圧(hPa),降水量(mm),平均気温(℃),平均湿度(%),平均風速(m/s),日照時間(h),降雪量(cm),平均雲量,雪日数
2013/4,1010.9,80.5,12.4,65.0,3.8,178.4,0.0,7.5,1.0
2013/5,1011.1,39.5,18.1,64.0,3.5,251.0,0.0,5.7,0.0
2013/6,1007.1,105.5,22.9,75.0,2.7,157.2,0.0,8.2,0.0
2013/7,1006.5,129.0,27.8,72.0,3.3,216.0,0.0,8.0,0.0
2013/8,1006.0,264.0,28.1,74.0,2.9,215.6,0.0,6.0,0.0
2013/9,1012.6,394.5,22.9,76.0,2.9,196.2,0.0,5.9,0.0
2013/10,1016.0,320.0,18.6,77.0,3.0,125.9,0.0,7.2,0.0
2013/11,1016.2,171.0,11.4,71.0,3.4,127.3,0.0,7.5,1.0
2013/12,1016.1,225.5,6.0,73.0,3.5,75.3,37.0,8.1,11.0
2014/1,1020.0,187.0,4.3,76.0,3.1,81.9,26.0,8.2,17.0
2014/2,1021.0,113.5,4.5,74.0,3.0,67.1,26.0,8.6,19.0
2014/3,1016.6,183.5,8.5,70.0,3.6,138.3,12.0,7.7,10.0
2014/4,1015.3,76.0,12.8,63.0,3.0,210.6,0.0,5.9,0.0
2014/5,1010.0,77.0,18.5,62.0,3.6,253.9,0.0,5.5,0.0
2014/6,1005.0,155.5,22.3,74.0,2.5,158.6,0.0,8.5,0.0
2014/7,1006.5,118.0,26.3,75.0,2.8,194.2,0.0,7.9,0.0
2014/8,1007.2,354.5,25.9,80.0,2.8,85.7,0.0,9.3,0.0
2014/9,1011.4,70.5,21.8,76.0,2.7,175.7,0.0,7.2,0.0
2014/10,1016.6,229.5,17.0,75.0,3.1,150.4,0.0,6.4,0.0
2014/11,1017.8,128.5,12.3,76.0,2.8,118.3,0.0,7.5,0.0
2014/12,1017.4,196.5,4.9,73.0,3.9,72.0,46.0,8.7,18.0
2015/1,1018.2,285.0,4.9,75.0,3.7,44.8,43.0,9.4,16.0
2015/2,1017.2,105.5,5.2,71.0,3.6,71.8,44.0,9.0,15.0
2015/3,1017.7,147.0,8.3,68.0,3.3,150.5,10.0,6.8,7.0
2015/4,1014.5,148.5,14.0,71.0,3.2,175.2,0.0,7.4,0.0
2015/5,1008.5,84.5,19.4,64.0,3.3,246.9,0.0,6.3,0.0
2015/6,1006.1,165.0,21.8,77.0,2.8,151.6,0.0,8.7,0.0
2015/7,1006.5,114.0,26.0,78.0,3.1,153.2,0.0,8.0,0.0
2015/8,1006.9,131.5,26.3,78.0,2.5,199.4,0.0,6.6,0.0
2015/9,1011.3,181.0,21.1,81.0,2.5,130.5,0.0,8.2,0.0
2015/10,1015.9,39.0,16.5,70.0,3.1,206.6,0.0,5.6,0.0
2015/11,1019.9,152.5,13.5,79.0,2.6,80.8,0.0,8.6,1.0
2015/12,1020.3,196.5,8.2,78.0,2.7,84.9,2.0,8.2,3.0
2016/1,1018.5,183.5,4.7,76.0,3.0,73.2,19.0,8.7,12.0
2016/2,1020.0,167.5,5.3,75.0,3.1,99.2,29.0,8.0,14.0
2016/3,1018.9,70.0,9.1,67.0,3.1,148.2,0.0,7.2,4.0
2016/4,1012.1,112.5,14.8,0.0,3.4,160.4,0.0,7.9,0.0
2016/5,1010.8,94.0,19.2,68.0,3.4,227.6,0.0,7.1,0.0
2016/6,1007.1,160.0,22.8,75.0,2.8,159.5,0.0,8.5,0.0
2016/7,1007.8,73.0,26.8,76.0,2.8,182.3,0.0,8.3,0.0
2016/8,1003.5,149.0,27.2,75.0,2.6,255.9,0.0,6.2,0.0
2016/9,1011.2,326.0,23.4,83.0,2.2,88.4,0.0,9.3,0.0
2016/10,1016.5,94.5,18.3,76.0,2.7,116.4,0.0,8.5,0.0
2016/11,1018.9,120.0,11.9,78.0,2.8,105.9,0.0,8.0,0.0
2016/12,1019.5,245.0,8.4,77.0,3.4,96.4,0.0,8.2,4.0
2017/1,1018.6,248.5,4.5,75.0,3.7,70.3,89.0,8.4,15.0
2017/2,1017.4,306.5,4.6,76.0,3.5,79.0,112.0,8.4,18.0
2017/3,1015.9,94.0,7.2,69.0,3.2,162.0,4.0,7.7,3.0
2017/4,1011.5,71.0,14.5,65.0,3.5,209.2,0.0,6.6,0.0
2017/5,1010.9,46.5,19.2,64.0,3.0,222.9,0.0,6.3,0.0
2017/6,1007.5,76.5,21.1,70.0,2.8,223.2,0.0,7.5,0.0
2017/7,1007.4,205.0,27.8,76.0,2.6,190.0,0.0,8.3,0.0
2017/8,1005.6,208.0,27.3,77.0,2.6,195.3,0.0,7.6,0.0
2017/9,1010.4,314.0,22.0,78.0,2.7,164.8,0.0,7.5,0.0
2017/10,1017.1,353.5,17.4,80.0,2.7,108.9,0.0,8.0,0.0
2017/11,1018.4,121.5,11.2,72.0,3.2,132.0,0.0,7.1,0.0
2017/12,1019.3,203.0,5.0,76.0,3.4,70.9,26.0,8.6,15.0
2018/1,1017.4,141.5,3.6,76.0,3.5,71.5,56.0,8.7,19.0
2018/2,1018.6,97.0,3.3,72.0,2.9,132.0,74.0,7.5,13.0
2018/3,1017.4,179.5,9.7,67.0,3.5,189.5,0.0,5.8,1.0
2018/4,1013.9,97.0,14.8,68.0,3.4,189.6,0.0,6.3,0.0
2018/5,1010.4,167.0,18.9,67.0,3.4,180.4,0.0,7.8,0.0
2018/6,1007.2,117.5,22.2,74.0,2.9,164.0,0.0,7.6,0.0
2018/7,1007.6,314.5,28.3,72.0,2.9,255.6,0.0,6.2,0.0
2018/8,1006.9,32.0,28.6,69.0,3.2,241.7,0.0,6.5,0.0
2018/9,1010.8,617.0,22.4,82.0,2.6,83.8,0.0,9.1,0.0
2018/10,1015.3,90.0,17.3,76.0,2.8,145.0,0.0,7.2,0.0
2018/11,1019.9,102.5,12.3,79.0,2.5,128.2,0.0,7.3,0.0
2018/12,1020.8,228.0,7.4,81.0,3.1,44.4,7.0,8.9,11.0
2019/1,1019.6,118.5,5.1,75.0,3.4,76.0,0.0,8.5,16.0
2019/2,1019.5,95.5,6.5,73.0,3.2,86.4,0.0,8.5,7.0
2019/3,1014.0,148.5,8.9,72.0,3.3,123.4,0.0,7.9,3.0
2019/4,1012.9,119.5,12.4,69.0,3.2,181.0,0.0,7.1,1.0
2019/5,1010.9,51.0,19.1,60.0,3.5,279.5,0.0,5.8,0.0
2019/6,1005.4,167.5,21.9,76.0,2.8,162.2,0.0,8.5,0.0
2019/7,1006.2,154.5,25.8,0.0,2.6,146.1,0.0,8.5,0.0
2019/8,1005.7,133.0,28.2,76.0,2.6,202.1,0.0,7.0,0.0
2019/9,1012.9,79.0,24.6,78.0,2.8,155.2,0.0,7.9,0.0
2019/10,1015.0,215.0,18.5,82.0,2.8,115.7,0.0,8.2,0.0
2019/11,1019.0,87.5,12.2,76.0,2.9,126.0,0.0,6.3,0.0
2019/12,1020.4,167.0,8.2,80.0,3.0,0.0,0.0,8.2,2.0
2020/1,1017.8,118.0,7.4,75.0,3.2,64.9,0.0,9.1,1.0
2020/2,1020.4,120.0,6.6,75.0,3.4,97.7,18.0,0.0,0.0
2020/3,1014.4,148.5,9.7,72.0,3.3,156.7,1.0,0.0,3.0
2020/4,1013.7,219.5,11.6,67.0,3.7,190.9,0.0,0.0,0.0
2020/5,1009.4,74.5,18.7,72.0,3.2,208.8,0.0,0.0,0.0
2020/6,1005.5,288.0,23.3,75.0,3.0,194.0,0.0,0.0,0.0
2020/7,1006.4,272.5,24.6,83.0,2.5,63.6,0.0,0.0,0.0
2020/8,1009.1,8.5,29.3,72.0,3.0,264.0,0.0,0.0,0.0
2020/9,1009.6,261.5,23.9,78.0,3.0,131.5,0.0,0.0,0.0
2020/10,1016.5,111.0,16.8,79.0,2.4,143.9,0.0,0.0,0.0
2020/11,1020.5,114.5,13.0,78.0,3.0,125.3,0.0,0.0,0.0
2020/12,1019.3,359.5,6.1,82.0,3.0,85.5,68.0,0.0,12.0
2021/1,1019.1,145.0,4.3,78.0,3.2,105.6,56.0,0.0,17.0
2021/2,1017.1,117.0,7.0,70.0,3.6,135.9,37.0,0.0,10.0
2021/3,1017.3,129.5,10.4,72.0,3.5,169.1,0.0,0.0,3.0
2021/4,1016.8,104.5,13.4,69.0,3.6,215.0,0.0,0.0,0.0
2021/5,1008.1,146.0,18.3,74.0,3.3,164.4,0.0,0.0,0.0
2021/6,1007.3,125.5,22.6,74.0,3.0,154.0,0.0,0.0,0.0
2021/7,1007.8,380.0,26.9,80.0,2.6,188.6,0.0,0.0,0.0
2021/8,1007.4,388.5,26.8,79.0,2.8,128.5,0.0,0.0,0.0
2021/9,1011.6,126.0,23.8,80.0,2.6,124.4,0.0,0.0,0.0
2021/10,1018.0,135.0,18.3,78.0,2.8,175.9,0.0,0.0,0.0
2021/11,1016.3,116.0,12.1,74.0,3.1,148.0,0.0,0.0,0.0
2021/12,1018.5,275.0,7.0,78.0,3.5,76.1,64.0,0.0,10.0
2022/1,1018.7,140.0,3.7,81.0,3.2,71.2,29.0,0.0,22.0
2022/2,1019.6,187.0,3.0,80.0,3.1,90.8,107.0,0.0,20.0
2022/3,1015.2,93.5,9.6,72.0,3.5,153.0,0.0,0.0,2.0
2022/4,1015.2,129.5,14.4,68.0,3.1,209.4,0.0,0.0,1.0
2022/5,1010.9,48.0,18.5,66.0,2.9,230.7,0.0,0.0,0.0
2022/6,1007.6,87.5,23.7,72.0,3.1,214.4,0.0,0.0,0.0
2022/7,1005.4,239.5,27.5,0.0,2.8,153.4,0.0,0.0,0.0
2022/8,1006.5,127.0,28.1,77.0,2.8,172.3,0.0,0.0,0.0
2022/9,1010.5,179.0,24.3,80.0,2.9,133.8,0.0,0.0,0.0
2022/10,1018.3,108.0,16.8,79.0,2.7,146.6,0.0,0.0,0.0
2022/11,1017.8,78.0,13.7,79.0,2.8,151.9,0.0,0.0,0.0
2022/12,1018.1,117.5,5.6,78.0,3.3,65.6,16.0,0.0,9.0
2023/1,1018.7,237.0,4.7,83.0,3.1,70.3,72.0,0.0,13.0
2023/2,1021.5,86.0,5.7,75.0,3.2,85.3,0.0,0.0,9.0
2023/3,1018.4,77.5,11.1,70.0,3.1,201.2,0.0,0.0,0.0
2023/4,1013.8,0.0,14.3,69.0,3.5,189.3,0.0,0.0,0.0
2023/5,1012.5,222.0,18.6,70.0,3.2,203.9,0.0,0.0,0.0
2023/6,1006.8,206.0,22.9,78.0,2.9,149.7,0.0,0.0,0.0
2023/7,1008.2,256.0,28.1,74.0,3.0,220.9,0.0,0.0,0.0
2023/8,1005.0,266.0,30.0,71.0,3.7,252.8,0.0,0.0,0.0
2023/9,1010.7,133.5,25.6,82.0,2.5,125.4,0.0,0.0,0.0
2023/10,1015.2,101.5,17.4,76.0,2.8,185.1,0.0,0.0,0.0
2023/11,1017.3,166.0,13.2,73.0,3.4,148.8,0.0,0.0,0.0
2023/12,1020.0,102.0,8.0,77.0,3.4,103.6,22.0,0.0,5.0
