年月,陸の平均気圧(hPa),降水量(mm),平均気温(℃),平均湿度(%),平均風速(m/s),日照時間(h),降雪量(cm),平均雲量,雪日数
2012/1,999.7,22.0,1.5,58.0,3.0,205.3,0.0,4.4,4.0
2012/2,998.8,70.5,2.6,59.0,2.9,182.1,18.0,5.7,6.0
2012/3,997.8,145.0,6.4,63.0,3.5,169.9,0.0,6.8,7.0
2012/4,998.5,107.0,12.2,65.0,3.5,176.2,0.0,6.7,0.0
2012/5,994.0,316.5,17.8,69.0,3.2,194.8,0.0,7.7,0.0
2012/6,993.8,166.5,20.1,74.0,2.9,136.4,0.0,8.9,0.0
2012/7,992.8,161.0,25.2,77.0,2.8,126.3,0.0,9.1,0.0
2012/8,996.6,176.5,27.6,73.0,2.7,214.4,0.0,7.7,0.0
2012/9,998.2,223.5,24.4,76.0,3.5,144.8,0.0,8.2,0.0
2012/10,999.1,135.0,17.0,70.0,3.1,181.2,0.0,6.2,0.0
2012/11,997.1,86.0,9.3,70.0,2.3,165.4,0.0,5.5,0.0
2012/12,998.2,58.5,4.0,63.0,2.9,191.7,1.0,4.9,4.0
2013/1,999.7,32.5,2.1,58.0,3.2,245.8,3.0,3.8,8.0
2013/2,1000.1,20.0,2.8,55.0,3.0,197.0,7.0,5.1,7.0
2013/3,996.5,15.0,9.6,55.0,3.4,195.8,0.0,6.0,0.0
2013/4,993.7,203.5,12.1,62.0,3.6,193.9,0.0,6.8,2.0
2013/5,996.0,92.0,17.8,64.0,3.1,223.4,0.0,6.0,0.0
2013/6,993.6,176.0,21.6,76.0,2.7,114.5,0.0,8.7,0.0
2013/7,992.6,246.5,25.1,79.0,2.6,114.8,0.0,9.1,0.0
2013/8,991.4,161.5,26.9,75.0,2.5,176.8,0.0,7.8,0.0
2013/9,998.7,226.0,22.9,74.0,2.9,152.4,0.0,7.0,0.0
2013/10,1001.2,247.5,17.8,76.0,3.5,117.7,0.0,7.5,0.0
2013/11,998.8,31.5,9.7,68.0,2.6,187.6,0.0,4.4,0.0
2013/12,996.3,52.5,4.8,63.0,3.0,208.2,0.0,4.0,2.0
2014/1,1000.6,9.0,2.3,53.0,2.8,237.8,0.0,3.3,4.0
2014/2,1001.6,97.0,2.8,58.0,3.4,188.8,56.0,5.9,6.0
2014/3,997.6,113.0,7.6,54.0,3.4,221.8,0.0,5.5,2.0
2014/4,999.4,135.5,12.8,54.0,3.1,233.6,0.0,5.2,0.0
2014/5,994.3,74.5,18.7,64.0,3.3,230.6,0.0,6.3,0.0
2014/6,991.5,456.5,21.9,78.0,3.1,133.0,0.0,8.3,0.0
2014/7,993.0,194.5,25.1,78.0,2.7,136.0,0.0,8.4,0.0
2014/8,994.2,145.5,26.0,78.0,2.9,139.3,0.0,8.1,0.0
2014/9,996.8,164.5,21.1,71.0,2.8,154.1,0.0,7.3,0.0
2014/10,1001.4,273.5,16.6,72.0,2.9,157.4,0.0,6.8,0.0
2014/11,1001.3,58.5,11.5,68.0,2.7,147.0,0.0,5.9,0.0
2014/12,996.6,41.5,3.9,62.0,3.2,200.9,0.0,4.1,5.0
2015/1,997.8,55.5,3.2,58.0,2.9,204.6,5.0,4.5,6.0
2015/2,998.1,42.0,3.7,61.0,3.0,185.6,0.0,5.0,4.0
2015/3,999.7,79.0,8.5,54.0,3.3,204.8,0.0,5.3,1.0
2015/4,1000.1,96.0,13.6,67.0,2.9,153.5,3.0,7.4,1.0
2015/5,993.6,90.5,20.2,57.0,3.0,250.5,0.0,6.4,0.0
2015/6,992.5,153.5,21.4,73.0,2.8,119.7,0.0,9.0,0.0
2015/7,993.5,349.0,25.6,77.0,2.5,160.1,0.0,7.9,0.0
2015/8,993.9,101.5,25.4,76.0,3.3,120.6,0.0,8.4,0.0
2015/9,996.6,423.5,21.4,76.0,2.9,102.9,0.0,8.7,0.0
2015/10,999.1,49.5,16.7,65.0,2.8,204.6,0.0,6.3,0.0
2015/11,1004.7,149.5,12.3,75.0,2.7,119.0,0.0,7.2,0.0
2015/12,1002.3,61.5,7.2,61.0,2.8,196.0,0.0,4.3,0.0
2016/1,999.1,40.5,3.4,60.0,2.8,211.0,12.0,4.2,9.0
2016/2,1001.6,34.5,4.7,61.0,2.9,193.4,4.0,5.0,7.0
2016/3,1002.0,57.0,8.4,60.0,2.9,177.5,0.0,6.9,3.0
2016/4,997.1,135.0,13.8,65.0,3.2,157.2,0.0,7.8,0.0
2016/5,997.0,88.0,19.2,63.0,3.2,193.1,0.0,7.7,0.0
2016/6,993.3,111.0,21.7,71.0,3.0,141.9,0.0,8.1,0.0
2016/7,994.2,81.0,24.2,78.0,2.5,100.0,0.0,8.8,0.0
2016/8,989.5,431.5,26.2,76.0,3.5,144.3,0.0,8.4,0.0
2016/9,997.7,399.5,23.3,81.0,3.0,90.9,0.0,9.2,0.0
2016/10,1001.2,65.0,17.1,69.0,2.3,146.8,0.0,7.4,0.0
2016/11,1002.4,91.5,9.5,71.0,2.3,163.6,5.0,6.0,1.0
2016/12,1000.9,57.0,6.0,63.0,2.7,216.6,0.0,4.0,0.0
2017/1,997.9,18.0,3.1,57.0,3.1,223.4,1.0,4.0,7.0
2017/2,996.8,7.5,4.3,48.0,3.2,222.3,2.0,4.2,6.0
2017/3,997.5,61.0,6.6,56.0,3.1,193.3,0.0,6.3,3.0
2017/4,996.1,111.5,13.2,60.0,3.3,208.6,0.0,7.0,0.0
2017/5,996.1,83.5,19.1,67.0,3.0,190.1,0.0,7.1,0.0
2017/6,992.4,127.5,20.9,69.0,2.8,153.5,0.0,8.2,0.0
2017/7,993.1,188.5,26.4,78.0,2.7,132.7,0.0,8.1,0.0
2017/8,992.0,210.0,25.1,83.0,2.6,54.0,0.0,9.7,0.0
2017/9,995.7,112.0,21.9,77.0,2.9,148.9,0.0,7.9,0.0
2017/10,1002.2,343.5,15.7,83.0,3.0,101.7,0.0,8.0,0.0
2017/11,1000.8,34.0,9.6,72.0,2.5,181.0,0.0,5.0,0.0
2017/12,999.0,10.5,3.8,68.0,2.7,225.9,0.0,3.7,3.0
2018/1,997.0,31.5,2.0,62.0,3.1,227.4,27.0,4.1,6.0
2018/2,999.5,6.0,3.1,59.0,3.0,196.1,10.0,5.8,7.0
2018/3,1000.2,145.5,9.7,62.0,3.4,211.3,0.0,5.4,1.0
2018/4,997.7,79.0,15.3,67.0,3.0,202.7,0.0,6.3,0.0
2018/5,995.1,139.0,18.8,70.0,3.2,206.6,0.0,7.5,0.0
2018/6,993.3,103.5,21.9,78.0,3.2,169.0,0.0,8.0,0.0
2018/7,994.6,166.0,27.6,78.0,3.1,172.7,0.0,8.7,0.0
2018/8,993.1,273.5,26.9,79.0,3.5,182.6,0.0,8.4,0.0
2018/9,997.6,210.5,21.9,86.0,2.9,77.8,0.0,9.2,0.0
2018/10,999.6,69.5,17.7,75.0,2.8,149.8,0.0,7.0,0.0
2018/11,1003.3,17.0,12.4,72.0,2.4,178.1,0.0,6.6,0.0
2018/12,1001.8,16.0,5.5,69.0,2.4,182.2,0.0,5.6,2.0
2019/1,999.1,4.0,3.0,55.0,2.9,247.6,0.0,3.2,4.0
2019/2,1000.9,28.5,4.9,59.0,2.9,177.2,5.0,0.0,3.0
2019/3,996.2,83.0,8.6,60.0,3.3,203.8,0.0,0.0,1.0
2019/4,996.6,117.5,12.1,62.0,3.3,205.7,0.0,0.0,2.0
2019/5,996.8,158.0,19.3,62.0,3.2,226.0,0.0,0.0,0.0
2019/6,991.7,288.5,20.9,81.0,3.2,113.6,0.0,0.0,0.0
2019/7,993.8,186.0,23.7,87.0,2.9,54.3,0.0,0.0,0.0
2019/8,993.1,209.5,27.4,82.0,2.8,160.9,0.0,0.0,0.0
2019/9,999.4,156.0,23.9,78.0,2.7,125.0,0.0,0.0,0.0
2019/10,1000.2,520.5,18.3,81.0,3.2,118.9,0.0,0.0,0.0
2019/11,1001.8,91.5,11.0,72.0,2.6,176.8,0.0,0.0,0.0
2019/12,1002.8,24.5,6.0,73.0,2.4,138.3,0.0,0.0,2.0
2020/1,999.8,73.0,5.0,69.0,2.8,170.3,0.0,0.0,8.0
2020/2,1001.6,23.5,5.8,61.0,3.0,205.1,0.0,0.0,1.0
2020/3,997.1,99.5,9.1,64.0,3.4,205.9,1.0,0.0,3.0
2020/4,996.0,170.5,11.4,66.0,3.8,225.4,0.0,0.0,0.0
2020/5,995.0,136.0,18.7,72.0,3.3,178.6,0.0,0.0,0.0
2020/6,991.6,326.5,22.5,81.0,2.9,131.2,0.0,0.0,0.0
2020/7,993.1,237.5,23.3,91.0,2.5,38.6,0.0,0.0,0.0
2020/8,995.4,42.5,28.2,77.0,2.6,198.1,0.0,0.0,0.0
2020/9,996.6,108.5,23.5,81.0,3.5,104.8,0.0,0.0,0.0
2020/10,1001.1,125.0,16.1,77.0,2.7,119.7,0.0,0.0,0.0
2020/11,1003.5,11.0,11.5,72.0,2.4,184.6,0.0,0.0,0.0
2020/12,999.7,0.0,5.0,68.0,2.5,204.9,0.0,0.0,2.0
2021/1,999.9,19.5,2.8,64.0,3.0,187.8,0.0,0.0,5.0
2021/2,997.6,38.5,5.5,52.0,3.5,241.2,0.0,0.0,1.0
2021/3,1000.6,176.5,10.6,63.0,3.1,198.2,0.0,0.0,2.0
2021/4,1001.0,100.5,13.5,59.0,3.4,218.4,0.0,0.0,0.0
2021/5,993.2,127.0,18.3,73.0,2.9,150.6,0.0,0.0,0.0
2021/6,994.3,252.0,21.8,79.0,2.9,128.6,0.0,0.0,0.0
2021/7,994.7,0.0,25.2,85.0,2.5,0.0,0.0,0.0,0.0
2021/8,994.3,365.5,26.2,83.0,3.3,131.0,0.0,0.0,0.0
2021/9,999.1,148.0,21.3,82.0,3.0,109.3,0.0,0.0,0.0
2021/10,1002.4,105.5,16.8,77.0,2.9,166.4,0.0,0.0,0.0
2021/11,999.4,61.5,11.5,71.0,2.7,219.6,0.0,0.0,0.0
2021/12,998.9,81.5,5.4,68.0,3.0,219.1,0.0,0.0,2.0
2022/1,998.2,5.0,2.2,59.0,2.7,230.8,0.0,0.0,5.0
2022/2,999.2,26.0,3.1,58.0,3.1,221.5,1.0,0.0,7.0
2022/3,998.2,79.5,9.1,64.0,3.1,206.1,0.0,0.0,4.0
2022/4,1000.0,139.0,14.3,70.0,3.2,172.4,0.0,0.0,0.0
2022/5,996.5,131.0,17.8,73.0,2.9,196.6,0.0,0.0,0.0
2022/6,994.0,83.0,22.2,77.0,3.1,145.0,0.0,0.0,0.0
2022/7,991.9,0.0,26.6,81.0,3.0,133.9,0.0,0.0,0.0
2022/8,992.9,0.0,26.6,81.0,2.8,121.5,0.0,0.0,0.0
2022/9,998.1,293.5,23.6,81.0,3.0,130.8,0.0,0.0,0.0
2022/10,1002.9,106.0,16.0,76.0,2.9,143.8,0.0,0.0,0.0
2022/11,1001.9,60.5,12.4,76.0,2.5,180.1,0.0,0.0,0.0
2022/12,997.7,31.0,5.0,70.0,3.0,188.3,0.0,0.0,3.0
2023/1,999.1,5.5,3.1,63.0,3.0,221.7,0.0,0.0,10.0
2023/2,1002.4,23.5,5.0,57.0,2.9,202.0,2.0,0.0,1.0
2023/3,1002.5,97.0,11.3,65.0,3.0,197.0,0.0,0.0,0.0
2023/4,997.7,101.5,14.6,64.0,3.1,212.9,0.0,0.0,0.0
2023/5,997.6,159.5,18.1,71.0,3.3,208.3,0.0,0.0,0.0
2023/6,992.9,340.0,22.4,79.0,2.7,129.3,0.0,0.0,0.0
2023/7,994.2,158.5,27.5,76.0,2.6,215.9,0.0,0.0,0.0
2023/8,994.1,153.0,28.5,80.0,3.1,189.5,0.0,0.0,0.0
2023/9,996.8,297.5,25.7,82.0,2.7,112.8,0.0,0.0,0.0
2023/10,998.2,120.0,17.0,72.0,2.6,207.2,0.0,0.0,0.0
2023/11,1000.1,56.5,11.8,0.0,2.8,187.6,0.0,0.0,1.0
2023/12,1001.4,24.0,6.6,66.0,2.8,209.4,0.0,0.0,1.0
