年月,陸の平均気圧(hPa),降水量(mm),平均気温(℃),平均湿度(%),平均風速(m/s),日照時間(h),降雪量(cm),平均雲量,雪日数
2012/1,1018.0,285.5,2.0,84.0,2.6,58.2,163.0,9.3,24.0
2012/2,1017.1,226.5,1.3,83.0,2.5,73.6,168.0,8.9,22.0
2012/3,1015.2,214.5,6.1,74.0,3.3,117.2,10.0,8.5,10.0
2012/4,1012.9,107.0,12.0,72.0,3.6,160.7,0.0,7.4,5.0
2012/5,1009.2,97.0,16.6,74.0,2.7,191.7,0.0,8.1,0.0
2012/6,1007.1,101.0,21.0,78.0,2.7,186.4,0.0,8.4,0.0
2012/7,1006.1,218.0,26.4,78.0,2.7,185.3,0.0,8.1,0.0
2012/8,1009.7,102.0,28.4,72.0,2.8,277.7,0.0,5.6,0.0
2012/9,1011.3,161.0,25.1,73.0,2.8,0.0,0.0,6.3,0.0
2012/10,1014.3,158.0,17.6,71.0,3.0,168.9,0.0,6.8,0.0
2012/11,1014.2,247.0,9.9,78.0,2.9,65.4,0.0,8.6,1.0
2012/12,1016.5,405.0,3.6,83.0,3.1,72.7,97.0,8.8,18.0
2013/1,1018.8,256.0,1.9,83.0,2.7,79.1,124.0,8.9,22.0
2013/2,1019.2,158.5,2.2,78.0,2.6,85.0,81.0,8.9,17.0
2013/3,1014.3,85.5,8.0,65.0,3.7,147.9,3.0,7.3,7.0
2013/4,1010.4,143.5,11.1,69.0,3.5,155.3,0.0,7.5,0.0
2013/5,1011.1,46.5,17.3,66.0,3.1,241.6,0.0,5.7,0.0
2013/6,1007.1,251.0,22.3,79.0,2.3,208.2,0.0,7.9,0.0
2013/7,1006.3,341.0,26.9,73.0,3.1,167.2,0.0,8.8,0.0
2013/8,1005.5,404.0,27.9,72.0,2.8,228.9,0.0,6.1,0.0
2013/9,1012.6,287.5,22.6,77.0,2.7,181.9,0.0,6.0,0.0
2013/10,1015.9,291.0,18.4,78.0,2.7,141.2,0.0,7.3,0.0
2013/11,1015.1,309.5,10.6,74.0,3.5,103.7,0.0,7.5,1.0
2013/12,1014.4,288.5,5.1,81.0,2.9,45.9,43.0,9.0,12.0
2014/1,1019.3,195.5,2.9,74.0,3.0,97.3,31.0,7.7,19.0
2014/2,1020.6,120.0,2.8,74.0,2.6,73.1,61.0,8.5,18.0
2014/3,1015.7,269.0,6.8,70.0,3.1,120.3,26.0,7.6,10.0
2014/4,1015.3,90.0,12.2,61.0,2.8,232.4,0.0,5.3,2.0
2014/5,1009.8,67.0,18.3,60.0,3.3,238.0,0.0,6.2,0.0
2014/6,1004.9,105.5,22.5,76.0,2.5,184.9,0.0,8.0,0.0
2014/7,1006.6,183.0,25.8,77.0,2.6,184.3,0.0,7.4,0.0
2014/8,1007.5,443.5,26.2,78.0,2.7,124.1,0.0,8.8,0.0
2014/9,1011.0,107.5,22.1,69.0,2.7,196.3,0.0,6.8,0.0
2014/10,1016.4,201.0,16.6,71.0,2.9,170.1,0.0,6.3,0.0
2014/11,1017.2,211.5,11.5,76.0,2.6,104.3,0.0,7.6,0.0
2014/12,1015.2,541.5,3.5,81.0,3.1,43.4,100.0,9.2,20.0
2015/1,1017.1,264.5,2.8,78.0,2.7,59.3,102.0,8.9,21.0
2015/2,1016.0,145.0,3.8,73.0,2.8,78.1,75.0,8.5,13.0
2015/3,1016.9,184.5,7.0,70.0,2.8,141.8,29.0,7.1,9.0
2015/4,1014.7,185.5,13.2,67.0,3.4,163.4,0.0,7.7,0.0
2015/5,1008.3,85.5,19.6,58.0,3.1,266.8,0.0,5.9,0.0
2015/6,1006.2,114.0,21.4,74.0,2.6,165.3,0.0,8.3,0.0
2015/7,1007.1,184.5,25.8,73.0,2.8,189.7,0.0,7.9,0.0
2015/8,1006.9,165.5,26.7,72.0,2.4,177.3,0.0,7.3,0.0
2015/9,1010.9,200.0,21.3,76.0,2.5,128.3,0.0,8.2,0.0
2015/10,1015.2,88.5,16.3,67.0,3.1,186.3,0.0,5.7,0.0
2015/11,1019.8,222.5,12.7,76.0,2.8,79.9,0.0,8.4,1.0
2015/12,1019.6,300.5,7.3,74.0,2.6,79.3,0.0,8.0,6.0
2016/1,1017.1,288.5,3.8,75.0,2.9,51.7,82.0,9.0,17.0
2016/2,1019.3,214.0,4.5,71.0,3.3,94.2,41.0,8.0,16.0
2016/3,1018.7,65.5,8.0,63.0,2.8,149.6,9.0,7.0,5.0
2016/4,1012.2,162.5,13.9,63.0,3.5,188.3,0.0,7.2,0.0
2016/5,1010.9,74.5,18.9,62.0,3.5,213.9,0.0,7.4,0.0
2016/6,1007.3,148.0,22.2,68.0,2.8,169.3,0.0,8.3,0.0
2016/7,1007.7,320.5,26.0,72.0,2.7,172.8,0.0,8.4,0.0
2016/8,1003.3,121.5,27.1,71.0,2.8,224.6,0.0,6.0,0.0
2016/9,1011.4,397.5,23.3,0.0,2.3,106.0,0.0,8.9,0.0
2016/10,1016.6,157.5,17.4,77.0,2.8,125.6,0.0,7.7,0.0
2016/11,1018.7,152.0,10.7,79.0,2.6,101.6,0.0,7.8,0.0
2016/12,1018.8,233.5,7.0,79.0,3.1,82.3,15.0,8.0,10.0
2017/1,1017.0,219.5,3.3,82.0,2.8,80.0,89.0,8.4,17.0
2017/2,1016.3,183.0,3.6,79.0,3.1,82.4,59.0,8.3,20.0
2017/3,1015.0,108.5,6.6,73.0,2.6,153.3,9.0,7.8,6.0
2017/4,1011.4,101.5,13.4,64.0,3.8,193.0,0.0,6.6,0.0
2017/5,1010.7,74.0,18.7,70.0,2.8,240.4,0.0,6.1,0.0
2017/6,1007.4,103.5,19.8,77.0,2.8,201.6,0.0,7.4,0.0
2017/7,1007.1,579.0,26.8,81.0,2.5,162.4,0.0,8.1,0.0
2017/8,1005.3,354.5,26.7,81.0,2.6,163.4,0.0,8.5,0.0
2017/9,1010.0,176.0,22.0,77.0,2.8,178.3,0.0,6.9,0.0
2017/10,1017.0,273.0,16.6,84.0,2.6,99.2,0.0,8.4,0.0
2017/11,1017.5,202.5,10.1,80.0,2.9,116.4,0.0,7.4,2.0
2017/12,1017.2,324.5,4.4,84.0,3.0,66.4,77.0,9.1,17.0
2018/1,1015.7,305.5,2.0,87.0,3.0,62.0,171.0,9.3,22.0
2018/2,1017.5,190.5,2.0,82.0,2.8,113.7,182.0,8.1,19.0
2018/3,1016.9,216.5,8.7,70.0,3.6,179.7,0.0,5.9,3.0
2018/4,1013.4,154.5,14.1,72.0,3.3,171.3,0.0,6.9,1.0
2018/5,1010.0,186.5,17.9,75.0,3.0,173.7,0.0,7.4,0.0
2018/6,1007.2,118.5,22.0,76.0,2.8,177.1,0.0,8.1,0.0
2018/7,1007.8,207.0,28.1,76.0,2.7,288.7,0.0,6.5,0.0
2018/8,1007.0,316.0,27.8,75.0,2.9,204.9,0.0,7.4,0.0
2018/9,1010.8,563.5,22.0,85.0,2.5,101.4,0.0,8.7,0.0
2018/10,1014.8,153.0,17.1,79.0,2.8,130.2,0.0,7.3,0.0
2018/11,1019.2,120.5,12.3,80.0,2.5,134.6,0.0,7.8,0.0
2018/12,1019.8,219.0,6.3,84.0,2.8,62.2,32.0,9.0,11.0
2019/1,1018.4,187.5,3.4,81.0,2.9,82.5,27.0,8.6,22.0
2019/2,1019.1,111.5,4.9,78.0,2.7,86.1,22.0,8.2,11.0
2019/3,1013.2,165.0,8.2,71.0,3.2,129.8,0.0,8.1,3.0
2019/4,1012.6,148.5,11.3,71.0,3.0,151.7,2.0,7.8,3.0
2019/5,1011.0,122.0,18.9,63.0,3.1,306.6,0.0,5.5,0.0
2019/6,1005.3,206.0,21.4,81.0,2.5,158.1,0.0,8.1,0.0
2019/7,1006.5,144.0,25.5,83.0,2.5,122.8,0.0,8.9,0.0
2019/8,1006.2,262.5,27.9,80.0,2.5,225.0,0.0,6.9,0.0
2019/9,1013.3,125.0,24.0,80.0,2.5,157.7,0.0,7.8,0.0
2019/10,1014.8,286.5,17.9,84.0,2.8,103.5,0.0,7.8,0.0
2019/11,1018.5,140.5,11.2,78.0,2.8,130.9,0.0,6.7,0.0
2019/12,1019.6,198.5,7.4,80.0,2.7,83.6,0.0,8.1,3.0
2020/1,1016.9,205.0,6.1,83.0,2.7,67.6,0.0,9.0,4.0
2020/2,1019.5,162.0,5.5,78.0,3.0,97.3,34.0,0.0,0.0
2020/3,1013.9,163.0,8.4,74.0,3.3,157.3,0.0,0.0,5.0
2020/4,1012.9,164.0,10.9,70.0,3.4,173.3,0.0,0.0,0.0
2020/5,1009.4,23.0,18.7,71.0,3.3,191.6,0.0,0.0,0.0
2020/6,1005.6,235.5,23.0,79.0,2.7,186.0,0.0,0.0,0.0
2020/7,1006.5,382.0,23.9,90.0,2.3,51.5,0.0,0.0,0.0
2020/8,1009.1,49.0,28.8,76.0,2.6,253.7,0.0,0.0,0.0
2020/9,1009.5,184.0,24.5,79.0,2.6,161.7,0.0,0.0,0.0
2020/10,1016.0,90.0,16.7,78.0,2.5,132.7,0.0,0.0,0.0
2020/11,1020.0,143.0,12.5,76.0,2.9,132.0,0.0,0.0,0.0
2020/12,1017.7,335.5,5.6,87.0,2.6,59.9,78.0,0.0,13.0
2021/1,1017.6,418.0,2.3,91.0,2.6,56.5,202.0,0.0,0.0
2021/2,1016.2,218.5,5.1,74.0,3.2,115.7,107.0,0.0,17.0
2021/3,1017.2,97.0,9.6,69.0,3.3,143.1,0.0,0.0,5.0
2021/4,1016.9,154.5,12.2,67.0,3.5,226.7,0.0,0.0,0.0
2021/5,1008.0,216.5,17.6,72.0,3.3,159.2,0.0,0.0,0.0
2021/6,1007.6,102.0,22.0,77.0,2.4,181.9,0.0,0.0,0.0
2021/7,1007.9,219.5,26.4,82.0,2.3,194.1,0.0,0.0,0.0
2021/8,1007.6,333.5,26.9,79.0,2.6,169.1,0.0,0.0,0.0
2021/9,1011.8,176.5,23.0,78.0,2.8,143.5,0.0,0.0,0.0
2021/10,1017.5,145.0,17.9,75.0,2.9,172.2,0.0,0.0,0.0
2021/11,1015.4,185.5,11.7,74.0,3.1,138.4,0.0,0.0,0.0
2021/12,1016.9,0.0,5.9,82.0,3.0,59.8,101.0,0.0,0.0
2022/1,1017.6,0.0,2.0,84.0,2.5,68.7,109.0,0.0,0.0
2022/2,1018.0,218.5,2.3,82.0,2.7,81.8,162.0,0.0,25.0
2022/3,1014.9,103.0,8.4,70.0,3.2,130.8,1.0,0.0,0.0
2022/4,1015.1,151.5,13.8,69.0,3.1,206.4,0.0,0.0,0.0
2022/5,1010.9,111.0,18.1,65.0,2.8,238.3,0.0,0.0,0.0
2022/6,1007.7,77.5,23.3,73.0,3.0,198.0,0.0,0.0,0.0
2022/7,1005.5,277.5,26.8,80.0,2.4,183.0,0.0,0.0,0.0
2022/8,1006.3,327.5,27.4,77.0,2.7,151.3,0.0,0.0,0.0
2022/9,1011.0,245.5,23.9,82.0,2.7,150.0,0.0,0.0,0.0
2022/10,1017.9,130.5,16.6,76.0,2.7,159.8,0.0,0.0,0.0
2022/11,1017.4,199.0,13.1,77.0,2.7,153.3,0.0,0.0,0.0
2022/12,1015.9,357.5,5.1,84.0,3.1,54.1,55.0,0.0,14.0
2023/1,1017.6,183.0,3.7,80.0,2.9,88.3,54.0,0.0,22.0
2023/2,1020.9,114.0,4.2,76.0,2.6,111.1,16.0,0.0,15.0
2023/3,1018.3,124.0,10.3,68.0,3.0,210.8,0.0,0.0,3.0
2023/4,1013.6,112.0,13.8,65.0,3.5,183.6,0.0,0.0,0.0
2023/5,1012.4,260.0,18.0,69.0,3.0,223.4,0.0,0.0,0.0
2023/6,1006.9,213.0,22.7,76.0,2.6,169.8,0.0,0.0,0.0
2023/7,1008.3,362.5,27.7,74.0,2.9,221.2,0.0,0.0,0.0
2023/8,1005.7,36.5,30.6,67.0,3.0,286.0,0.0,0.0,0.0
2023/9,1010.4,217.0,26.0,79.0,2.4,129.9,0.0,0.0,0.0
2023/10,1014.4,166.0,16.9,75.0,2.6,168.3,0.0,0.0,0.0
2023/11,1016.4,287.0,12.4,75.0,3.2,109.6,0.0,0.0,0.0
2023/12,1018.8,313.5,6.9,80.0,2.9,77.1,57.0,0.0,9.0
