年月,陸の平均気圧(hPa),降水量(mm),平均気温(℃),平均湿度(%),平均風速(m/s),日照時間(h),降雪量(cm),平均雲量,雪日数
2014/7,1007.0,298.5,27.2,79.0,3.4,190.9,0.0,7.3,0.0
2014/8,1006.3,455.0,27.3,83.0,3.3,138.5,0.0,8.2,0.0
2014/9,1010.1,264.0,23.7,86.0,2.3,124.5,0.0,8.0,0.0
2014/10,1013.8,196.0,20.4,76.0,3.8,178.3,0.0,5.7,0.0
2014/11,1017.4,105.5,14.9,80.0,2.9,151.3,0.0,5.6,0.0
2014/12,1019.2,38.0,8.0,68.0,4.0,202.4,0.0,4.0,1.0
2015/1,1018.8,123.5,8.3,66.0,3.8,215.5,0.0,3.8,0.0
2015/2,1017.9,86.0,8.0,66.0,3.4,168.7,0.0,4.4,0.0
2015/3,1017.5,120.5,12.1,71.0,3.2,189.3,0.0,6.1,0.0
2015/4,1013.4,338.5,17.9,78.0,3.3,134.6,0.0,8.1,0.0
2015/5,1008.7,115.0,20.6,77.0,2.8,190.4,0.0,7.0,0.0
2015/6,1006.0,839.5,21.8,90.0,2.2,72.4,0.0,9.0,0.0
2015/7,1006.7,573.0,25.7,0.0,3.2,122.7,0.0,7.9,0.0
2015/8,1006.6,274.5,27.2,80.0,2.9,205.4,0.0,5.6,0.0
2015/9,1009.6,244.5,23.7,81.0,2.6,154.5,0.0,6.9,0.0
2015/10,1015.2,19.0,19.0,73.0,3.1,240.9,0.0,3.4,0.0
2015/11,1018.8,252.0,16.9,81.0,2.7,103.5,0.0,7.5,0.0
2015/12,1020.2,207.0,11.4,74.0,3.2,168.6,0.0,5.2,0.0
2016/1,1019.2,111.5,8.1,72.0,3.5,152.7,0.0,5.8,3.0
2016/2,1020.3,102.0,9.1,64.0,3.8,197.6,0.0,5.3,0.0
2016/3,1017.8,156.0,12.2,71.0,2.8,196.9,0.0,6.1,0.0
2016/4,1011.8,240.0,17.6,80.0,3.1,119.9,0.0,7.9,0.0
2016/5,1011.1,256.5,21.2,79.0,3.0,185.2,0.0,7.7,0.0
2016/6,1007.1,607.0,23.8,85.0,3.1,95.1,0.0,8.5,0.0
2016/7,1008.3,388.5,27.5,81.0,2.9,220.8,0.0,6.8,0.0
2016/8,1003.1,55.5,28.4,76.0,3.1,268.6,0.0,5.3,0.0
2016/9,1009.4,670.5,26.0,84.0,2.9,135.2,0.0,8.5,0.0
2016/10,1014.5,245.0,22.1,83.0,2.4,106.1,0.0,7.9,0.0
2016/11,1017.7,67.5,15.4,79.0,2.6,174.3,0.0,5.2,0.0
2016/12,1019.9,51.5,11.3,73.0,3.5,199.0,0.0,4.4,0.0
2017/1,1019.5,72.0,8.1,67.0,3.8,217.7,0.0,3.9,0.0
2017/2,1018.4,48.0,8.7,62.0,4.0,206.3,0.0,3.8,1.0
2017/3,1015.7,186.5,10.6,71.0,3.4,193.5,0.0,6.0,0.0
2017/4,1011.8,260.0,17.3,73.0,3.4,189.1,0.0,6.0,0.0
2017/5,1011.3,222.0,20.5,73.0,3.0,224.4,0.0,6.6,0.0
2017/6,1007.2,363.0,22.6,80.0,2.6,146.4,0.0,8.3,0.0
2017/7,1008.1,124.0,28.5,81.0,3.1,220.4,0.0,7.1,0.0
2017/8,1004.9,189.5,29.0,0.0,3.8,227.6,0.0,5.9,0.0
2017/9,1009.1,575.0,24.2,81.0,3.1,128.0,0.0,6.9,0.0
2017/10,1014.2,556.5,20.4,81.0,3.0,119.8,0.0,6.9,0.0
2017/11,1018.6,117.5,14.0,78.0,2.7,142.2,0.0,5.8,0.0
2017/12,1020.4,7.5,7.6,64.0,3.4,208.6,0.0,4.1,0.0
2018/1,1018.3,63.5,6.9,67.0,3.5,204.0,0.0,4.1,1.0
2018/2,1018.8,94.5,7.3,69.0,3.3,179.7,0.0,5.4,1.0
2018/3,1016.1,179.5,13.4,73.0,3.5,205.6,0.0,5.0,0.0
2018/4,1014.2,59.5,17.6,72.0,3.4,235.9,0.0,4.5,0.0
2018/5,1010.4,408.5,20.5,78.0,3.3,168.9,0.0,6.9,0.0
2018/6,1006.7,479.5,23.6,85.0,2.8,136.9,0.0,8.5,0.0
2018/7,1006.9,579.5,27.5,85.0,3.2,203.5,0.0,6.6,0.0
2018/8,1006.4,342.5,28.0,83.0,3.2,215.2,0.0,5.8,0.0
2018/9,1009.3,568.0,24.8,84.0,3.0,106.2,0.0,7.9,0.0
2018/10,1014.7,208.5,19.3,74.0,3.3,215.2,0.0,4.6,0.0
2018/11,1019.1,78.0,14.3,80.0,2.5,188.3,0.0,4.7,0.0
2018/12,1020.7,106.0,10.9,74.0,2.9,132.5,0.0,6.7,0.0
2019/1,1020.0,32.0,9.1,65.0,3.5,204.6,0.0,4.0,0.0
2019/2,1018.4,155.5,10.5,77.0,3.0,119.3,0.0,6.9,0.0
2019/3,1013.9,212.5,12.9,67.0,3.6,203.2,0.0,6.1,0.0
2019/4,1012.3,161.5,16.6,73.0,3.3,206.7,0.0,5.6,0.0
2019/5,1010.8,314.5,20.6,72.0,3.3,208.4,0.0,6.9,0.0
2019/6,1005.3,355.0,23.3,82.0,3.0,141.7,0.0,8.0,0.0
2019/7,1006.1,796.0,26.2,86.0,2.4,138.5,0.0,0.0,0.0
2019/8,1005.5,349.0,27.5,84.0,3.5,149.5,0.0,7.8,0.0
2019/9,1011.2,328.5,26.0,84.0,3.0,151.0,0.0,7.1,0.0
2019/10,1013.2,210.5,21.7,79.0,2.8,179.0,0.0,6.0,0.0
2019/11,1017.9,58.5,15.4,76.0,2.8,193.4,0.0,4.7,0.0
2019/12,1020.3,72.0,11.1,77.0,2.9,149.7,0.0,5.8,0.0
2020/1,1017.6,134.5,9.9,74.0,3.3,168.7,0.0,4.7,0.0
2020/2,1020.6,87.0,10.4,72.0,3.2,181.9,0.0,0.0,0.0
2020/3,1014.2,122.0,13.4,73.0,3.2,180.2,0.0,0.0,0.0
2020/4,1014.0,64.0,15.3,63.0,3.6,244.8,0.0,0.0,0.0
2020/5,1009.4,245.5,20.8,78.0,3.0,171.0,0.0,0.0,0.0
2020/6,1006.1,361.5,24.4,84.0,3.1,0.0,0.0,0.0,0.0
2020/7,1007.1,647.0,26.1,84.0,2.7,139.8,0.0,0.0,0.0
2020/8,1009.5,83.0,29.3,78.0,2.9,289.8,0.0,0.0,0.0
2020/9,1008.3,383.0,24.8,82.0,3.3,118.1,0.0,0.0,0.0
2020/10,1014.4,72.0,19.9,76.0,3.1,199.4,0.0,0.0,0.0
2020/11,1020.1,64.5,16.0,77.0,2.8,184.7,0.0,0.0,0.0
2020/12,1020.2,15.5,9.0,67.0,3.2,195.8,0.0,0.0,1.0
2021/1,1019.5,41.5,8.1,68.0,3.4,200.5,0.0,0.0,0.0
2021/2,1017.4,156.5,11.3,66.0,4.3,180.9,0.0,0.0,1.0
2021/3,1016.0,145.5,14.7,76.0,3.2,171.1,0.0,0.0,0.0
2021/4,1015.7,172.0,16.5,72.0,3.4,190.0,0.0,0.0,0.0
2021/5,1009.0,521.5,20.4,78.0,3.3,143.8,0.0,0.0,0.0
2021/6,1006.9,368.0,23.2,86.0,2.8,107.8,0.0,0.0,0.0
2021/7,1007.8,334.5,27.1,82.0,3.7,182.2,0.0,0.0,0.0
2021/8,1007.9,465.5,27.0,85.0,2.9,168.1,0.0,0.0,0.0
2021/9,1010.6,692.0,25.7,82.0,2.9,148.0,0.0,0.0,0.0
2021/10,1016.5,120.5,20.8,77.0,2.8,213.6,0.0,0.0,0.0
2021/11,1016.9,77.5,14.1,74.0,3.1,198.1,0.0,0.0,0.0
2021/12,1020.0,31.0,9.2,68.0,3.8,241.6,0.0,0.0,1.0
2022/1,1018.7,36.0,7.8,68.0,2.9,160.0,0.0,0.0,0.0
2022/2,1020.0,70.0,7.7,62.0,3.6,171.8,0.0,0.0,0.0
2022/3,1014.8,164.0,13.6,73.0,3.4,182.4,0.0,0.0,0.0
2022/4,1014.4,275.5,17.1,77.0,2.8,182.9,0.0,0.0,0.0
2022/5,1010.9,388.0,19.8,80.0,2.7,130.9,0.0,0.0,0.0
2022/6,1007.9,378.5,24.2,83.0,3.0,164.4,0.0,0.0,0.0
2022/7,1005.7,629.0,27.7,84.0,3.4,157.0,0.0,0.0,0.0
2022/8,1007.3,41.5,29.2,78.0,3.2,255.9,0.0,0.0,0.0
2022/9,1007.8,610.0,26.0,84.0,3.9,149.5,0.0,0.0,0.0
2022/10,1016.8,87.0,20.2,75.0,2.8,198.0,0.0,0.0,0.0
2022/11,1016.9,139.5,16.9,0.0,2.6,156.8,0.0,0.0,0.0
2022/12,1019.0,46.0,8.5,68.0,3.3,197.2,0.0,0.0,0.0
2023/1,1019.6,48.5,8.1,65.0,3.3,208.8,0.0,0.0,2.0
2023/2,1020.4,173.5,10.1,72.0,2.9,148.6,0.0,0.0,0.0
2023/3,1017.6,181.0,14.1,75.0,2.9,181.0,0.0,0.0,0.0
2023/4,1013.3,200.0,17.2,71.0,3.3,175.8,0.0,0.0,0.0
2023/5,1012.0,134.5,20.3,77.0,2.8,210.4,0.0,0.0,0.0
2023/6,1007.1,582.5,23.5,83.0,2.6,119.6,0.0,0.0,0.0
2023/7,1009.3,337.0,28.2,80.0,3.1,185.3,0.0,0.0,0.0
2023/8,1004.0,949.5,27.8,86.0,3.5,159.0,0.0,0.0,0.0
2023/9,1009.9,0.0,26.7,82.0,2.7,198.4,0.0,0.0,0.0
2023/10,1014.8,99.5,19.3,74.0,2.8,216.1,0.0,0.0,0.0
2023/11,1018.2,35.0,15.3,70.0,3.4,221.0,0.0,0.0,0.0
2023/12,1020.8,107.0,10.3,73.0,3.3,189.4,0.0,0.0,0.0
