年月,陸の平均気圧(hPa),降水量(mm),平均気温(℃),平均湿度(%),平均風速(m/s),日照時間(h),降雪量(cm),平均雲量,雪日数
2012/3,1012.9,214.5,7.0,68.0,4.9,118.6,3.0,8.2,7.0
2012/4,1010.5,112.0,0.0,0.0,4.1,178.3,1.0,7.0,3.0
2012/5,1007.2,107.0,17.1,70.0,3.6,216.3,0.0,7.7,0.0
2012/6,1005.0,112.5,21.3,74.0,3.4,190.9,0.0,8.0,0.0
2012/7,1004.1,228.0,26.8,74.0,3.1,202.6,0.0,8.3,0.0
2012/8,1007.7,135.5,28.9,67.0,3.1,289.1,0.0,5.2,0.0
2012/9,1009.2,310.5,25.2,70.0,2.6,187.5,0.0,6.3,0.0
2012/10,1012.2,211.0,18.1,66.0,3.4,182.0,0.0,6.7,0.0
2012/11,1012.0,433.5,10.5,71.0,4.4,71.4,0.0,8.4,0.0
2012/12,1014.2,369.5,4.7,75.0,5.2,60.3,49.0,9.0,21.0
2013/1,1016.4,243.5,3.0,76.0,4.6,68.0,78.0,8.8,20.0
2013/2,1016.9,152.0,3.1,72.0,4.3,77.7,66.0,9.1,19.0
2013/3,1012.1,110.0,8.3,61.0,4.4,163.7,0.0,7.1,8.0
2013/4,1008.2,209.0,11.4,65.0,4.4,174.3,0.0,7.6,1.0
2013/5,1009.1,92.0,17.2,66.0,3.3,254.7,0.0,5.8,0.0
2013/6,1005.1,151.0,22.9,73.0,3.1,219.2,0.0,7.5,0.0
2013/7,1004.3,360.5,27.2,70.0,4.1,193.2,0.0,8.8,0.0
2013/8,1003.7,300.0,28.2,70.0,3.3,246.8,0.0,6.6,0.0
2013/9,1010.5,413.5,23.0,73.0,3.1,180.4,0.0,6.4,0.0
2013/10,1013.7,324.0,18.9,72.0,3.6,138.3,0.0,7.7,0.0
2013/11,1012.9,598.5,10.9,71.0,4.8,101.2,0.0,8.0,2.0
2013/12,1012.1,364.0,6.3,72.0,5.0,50.8,5.0,9.1,11.0
2014/1,1017.0,155.0,3.9,70.0,4.4,90.8,31.0,8.1,18.0
2014/2,1018.4,95.5,3.5,69.0,4.0,77.4,47.0,8.6,18.0
2014/3,1013.6,296.5,7.4,67.0,4.4,139.6,21.0,7.7,13.0
2014/4,1013.1,88.0,12.4,61.0,3.3,237.5,0.0,5.3,1.0
2014/5,1007.9,91.5,18.0,61.0,3.5,241.2,0.0,6.2,0.0
2014/6,1003.0,152.5,22.7,73.0,3.2,206.9,0.0,8.2,0.0
2014/7,1004.7,116.5,26.1,75.0,3.3,198.9,0.0,7.3,0.0
2014/8,1005.5,497.5,26.5,76.0,3.4,126.8,0.0,8.9,0.0
2014/9,1009.0,80.0,22.5,69.0,2.9,203.4,0.0,6.5,0.0
2014/10,1014.4,249.5,17.2,69.0,3.9,176.2,0.0,5.8,0.0
2014/11,1015.1,196.0,12.3,72.0,3.6,114.6,0.0,7.6,0.0
2014/12,1012.9,616.0,4.7,76.0,5.0,47.3,60.0,9.3,18.0
2015/1,1014.9,223.0,3.9,75.0,3.5,43.8,45.0,9.5,20.0
2015/2,1013.8,150.5,4.8,70.0,3.6,72.7,21.0,9.1,15.0
2015/3,1014.8,172.5,7.7,68.0,3.9,150.3,9.0,7.3,9.0
2015/4,1012.6,198.5,13.3,68.0,4.0,173.0,0.0,7.7,0.0
2015/5,1006.5,120.0,19.5,60.0,3.4,271.8,0.0,5.8,0.0
2015/6,1004.3,107.5,21.7,74.0,3.2,172.7,0.0,7.9,0.0
2015/7,1005.1,159.0,26.1,74.0,3.7,193.9,0.0,7.9,0.0
2015/8,1005.0,123.5,27.0,73.0,3.0,220.9,0.0,6.9,0.0
2015/9,1009.0,272.0,21.5,77.0,3.7,138.9,0.0,7.8,0.0
2015/10,1013.2,77.5,17.1,65.0,4.1,192.4,0.0,5.8,0.0
2015/11,1017.7,225.5,13.4,75.0,4.0,90.1,0.0,8.4,0.0
2015/12,1017.4,335.0,8.0,73.0,4.2,72.8,0.0,8.2,5.0
2016/1,1014.9,240.5,5.0,74.0,5.2,57.1,50.0,9.4,17.0
2016/2,1017.1,281.5,4.9,71.0,4.4,101.0,53.0,8.1,16.0
2016/3,1016.5,56.5,8.3,63.0,3.7,160.4,6.0,6.6,6.0
2016/4,1010.0,201.0,14.1,64.0,4.2,197.0,0.0,7.2,0.0
2016/5,1008.7,81.5,19.4,64.0,3.9,225.9,0.0,7.0,0.0
2016/6,1005.2,200.0,22.4,71.0,3.4,176.9,0.0,7.8,0.0
2016/7,1005.7,160.0,26.2,74.0,3.3,190.7,0.0,8.1,0.0
2016/8,1001.3,207.5,27.5,71.0,3.5,244.1,0.0,5.7,0.0
2016/9,1009.3,391.0,23.8,78.0,3.2,109.9,0.0,8.9,0.0
2016/10,1014.4,151.5,18.0,68.0,3.9,142.7,0.0,7.4,0.0
2016/11,1016.5,163.5,11.4,69.0,4.0,115.4,0.0,7.6,0.0
2016/12,1016.5,256.0,7.9,70.0,4.2,80.6,8.0,8.5,8.0
2017/1,1014.7,240.5,4.5,69.0,4.8,70.3,42.0,8.4,17.0
2017/2,1014.0,154.0,4.4,68.0,4.4,81.2,21.0,8.3,20.0
2017/3,1012.9,98.5,7.2,63.0,3.7,172.9,7.0,7.7,6.0
2017/4,1009.3,136.0,13.6,60.0,4.4,197.2,0.0,6.4,0.0
2017/5,1008.8,52.0,18.9,62.0,3.6,236.9,0.0,6.5,0.0
2017/6,1005.5,85.0,20.3,69.0,3.4,217.2,0.0,7.7,0.0
2017/7,1005.3,526.5,27.2,74.0,3.4,196.5,0.0,8.1,0.0
2017/8,1003.5,297.0,27.3,73.0,3.6,192.0,0.0,8.4,0.0
2017/9,1008.1,217.5,22.4,70.0,3.4,188.0,0.0,7.0,0.0
2017/10,1015.0,286.0,17.1,74.0,3.8,105.3,0.0,8.6,0.0
2017/11,1015.4,246.0,10.9,68.0,4.2,124.8,0.0,7.1,2.0
2017/12,1015.1,364.0,5.6,71.0,5.3,67.2,41.0,9.3,13.0
2018/1,1013.6,347.0,2.8,75.0,5.0,51.6,139.0,9.2,23.0
2018/2,1015.3,203.0,3.0,71.0,4.6,105.3,133.0,8.4,17.0
2018/3,1014.8,207.5,8.7,63.0,4.6,194.2,0.0,5.4,3.0
2018/4,1011.5,184.5,14.1,66.0,4.0,194.0,0.0,6.9,1.0
2018/5,1008.1,225.0,18.4,65.0,3.8,182.0,0.0,7.7,0.0
2018/6,1005.2,97.5,22.4,68.0,3.8,189.5,0.0,7.9,0.0
2018/7,1005.9,207.0,28.3,68.0,3.0,289.4,0.0,7.0,0.0
2018/8,1005.0,253.0,28.2,67.0,3.6,217.8,0.0,7.3,0.0
2018/9,1008.8,529.0,22.6,76.0,3.6,111.8,0.0,8.6,0.0
2018/10,1012.8,153.5,17.8,67.0,3.8,153.1,0.0,7.6,0.0
2018/11,1017.2,112.0,12.9,69.0,3.2,130.8,0.0,7.5,0.0
2018/12,1017.6,246.5,7.3,73.0,4.3,61.2,17.0,9.1,11.0
2019/1,1016.2,192.0,4.4,71.0,4.2,77.4,24.0,8.8,20.0
2019/2,1016.9,93.0,5.4,69.0,3.8,94.3,15.0,8.4,10.0
2019/3,1011.2,131.5,8.5,62.0,4.0,142.6,0.0,8.2,7.0
2019/4,1010.6,146.5,12.0,61.0,3.7,179.3,1.0,7.4,3.0
2019/5,1009.0,84.0,19.2,54.0,3.3,310.4,0.0,5.4,0.0
2019/6,1003.4,246.0,21.8,71.0,3.2,184.3,0.0,7.8,0.0
2019/7,1004.5,126.5,25.9,74.0,3.1,150.5,0.0,8.0,0.0
2019/8,1004.3,339.0,28.2,71.0,3.4,228.2,0.0,6.7,0.0
2019/9,1011.3,55.5,24.6,70.0,3.7,181.1,0.0,7.7,0.0
2019/10,1012.7,286.5,18.7,73.0,3.9,115.3,0.0,7.9,0.0
2019/11,1016.4,138.0,12.1,65.0,4.0,140.2,0.0,6.6,0.0
2019/12,1017.4,171.0,8.3,66.0,4.2,92.0,2.0,7.9,3.0
2020/1,1014.8,234.0,6.7,72.0,4.2,64.3,0.0,9.2,6.0
2020/2,1017.5,146.0,6.3,68.0,4.3,93.8,15.0,0.0,0.0
2020/3,1011.9,143.0,9.0,63.0,4.6,160.0,0.0,0.0,5.0
2020/4,1010.8,174.5,11.2,61.0,4.4,189.5,0.0,0.0,0.0
2020/5,1007.5,42.5,18.5,66.0,3.7,200.3,0.0,0.0,0.0
2020/6,1003.6,296.0,23.2,70.0,3.5,198.0,0.0,0.0,0.0
2020/7,1004.5,445.0,24.3,81.0,3.3,69.5,0.0,0.0,0.0
2020/8,1007.2,119.5,28.9,69.0,3.1,252.0,0.0,0.0,0.0
2020/9,1007.5,251.5,24.8,72.0,3.1,161.0,0.0,0.0,0.0
2020/10,1013.9,116.5,17.5,67.0,3.1,153.6,0.0,0.0,0.0
2020/11,1017.8,236.0,13.0,67.0,3.7,136.4,0.0,0.0,0.0
2020/12,1015.4,331.0,7.0,73.0,4.6,57.4,32.0,0.0,13.0
2021/1,1015.3,348.5,3.9,76.0,5.0,68.1,101.0,0.0,22.0
2021/2,1014.0,147.0,6.6,63.0,5.3,113.0,38.0,0.0,0.0
2021/3,1015.0,114.0,9.7,64.0,3.9,170.4,0.0,0.0,0.0
2021/4,1014.6,208.5,12.9,61.0,4.2,234.6,0.0,0.0,0.0
2021/5,1006.0,242.0,18.0,67.0,4.1,169.6,0.0,0.0,0.0
2021/6,1005.5,164.0,22.5,69.0,2.9,194.3,0.0,0.0,0.0
2021/7,1006.0,159.5,27.0,75.0,3.2,219.0,0.0,0.0,0.0
2021/8,1005.6,294.0,27.1,74.0,0.0,170.3,0.0,0.0,0.0
2021/9,1009.7,159.5,23.4,73.0,3.1,154.3,0.0,0.0,0.0
2021/10,1015.5,110.5,18.3,68.0,3.4,186.7,0.0,0.0,0.0
2021/11,1013.3,404.5,12.3,67.0,4.1,143.0,0.0,0.0,0.0
2021/12,1014.8,338.0,7.0,72.0,5.0,65.5,38.0,0.0,15.0
2022/1,1015.3,185.5,3.4,71.0,4.3,67.3,62.0,0.0,26.0
2022/2,1015.8,200.0,3.3,72.0,4.6,78.3,106.0,0.0,25.0
2022/3,1012.7,94.5,8.9,64.0,3.9,146.1,0.0,0.0,0.0
2022/4,1013.0,150.5,13.8,0.0,3.8,216.0,0.0,0.0,0.0
2022/5,1008.9,87.5,18.5,59.0,3.3,243.4,0.0,0.0,0.0
2022/6,1005.7,107.0,23.4,70.0,4.0,231.8,0.0,0.0,0.0
2022/7,1003.5,186.0,27.3,75.0,3.2,206.7,0.0,0.0,0.0
2022/8,1004.3,382.5,27.9,73.0,3.5,181.0,0.0,0.0,0.0
2022/9,1008.9,199.0,24.5,76.0,3.6,160.0,0.0,0.0,0.0
2022/10,1015.8,143.0,17.2,71.0,3.6,164.8,0.0,0.0,0.0
2022/11,1015.3,126.0,13.6,72.0,3.2,154.7,0.0,0.0,0.0
2022/12,1013.7,0.0,6.1,77.0,5.4,52.6,54.0,0.0,0.0
2023/1,1015.4,197.0,4.3,76.0,4.1,80.0,60.0,0.0,23.0
2023/2,1018.8,114.5,4.9,72.0,3.8,100.9,32.0,0.0,20.0
2023/3,1016.2,131.5,10.5,65.0,3.6,203.6,0.0,0.0,0.0
2023/4,1011.5,171.5,13.9,63.0,4.0,195.4,0.0,0.0,0.0
2023/5,1010.4,231.0,18.4,66.0,3.5,234.0,0.0,0.0,0.0
2023/6,1004.9,255.5,22.9,73.0,3.4,186.4,0.0,0.0,0.0
2023/7,1006.3,202.5,28.0,70.0,3.5,231.8,0.0,0.0,0.0
2023/8,1003.8,40.0,30.5,67.0,2.9,271.5,0.0,0.0,0.0
2023/9,1008.5,108.0,26.6,74.0,3.1,152.8,0.0,0.0,0.0
2023/10,1012.3,173.5,17.8,68.0,3.3,180.0,0.0,0.0,0.0
2023/11,1014.3,344.5,13.2,71.0,4.6,116.1,0.0,0.0,0.0
2023/12,1016.6,363.5,7.7,75.0,4.6,77.3,46.0,0.0,8.0
