年月,陸の平均気圧(hPa),降水量(mm),平均気温(℃),平均湿度(%),平均風速(m/s),日照時間(h),降雪量(cm),平均雲量,雪日数
2013/5,1009.2,100.5,16.4,74.0,2.6,246.5,0.0,6.4,0.0
2013/6,1006.6,118.5,20.2,84.0,2.5,133.3,0.0,8.7,0.0
2013/7,1005.3,138.5,24.1,83.0,2.2,160.2,0.0,8.7,0.0
2013/8,1003.9,105.0,26.6,79.0,2.0,225.5,0.0,6.8,0.0
2013/9,1011.4,203.5,22.6,81.0,2.4,185.0,0.0,6.2,0.0
2013/10,1013.9,330.0,17.8,81.0,2.6,129.8,0.0,7.4,0.0
2013/11,1011.8,18.0,10.5,70.0,1.7,189.9,0.0,4.4,0.0
2013/12,1009.5,34.5,5.5,65.0,2.0,200.0,0.0,4.0,0.0
2014/1,1014.1,24.0,3.0,58.0,1.8,216.6,0.0,3.9,3.0
2014/2,1015.0,189.5,3.5,64.0,0.0,156.7,24.0,6.4,6.0
2014/3,1010.9,91.0,7.8,61.0,2.4,209.3,0.0,5.0,1.0
2014/4,1012.6,152.0,12.5,63.0,2.5,240.7,0.0,5.4,0.0
2014/5,1007.3,144.5,18.0,71.0,2.5,245.7,0.0,6.6,0.0
2014/6,1004.3,207.5,21.2,84.0,2.5,147.9,0.0,8.4,0.0
2014/7,1005.6,140.5,24.5,82.0,2.2,196.0,0.0,8.0,0.0
2014/8,1006.8,105.0,25.6,81.0,2.5,174.1,0.0,7.4,0.0
2014/9,1009.5,55.0,20.6,78.0,2.2,163.2,0.0,7.2,0.0
2014/10,1014.3,245.5,16.7,77.0,2.2,160.0,0.0,6.6,0.0
2014/11,1014.2,55.5,11.9,75.0,1.9,145.1,0.0,6.2,0.0
2014/12,1009.8,61.0,4.6,65.0,2.0,194.3,0.0,4.2,3.0
2015/1,1011.1,75.0,3.7,63.0,2.1,198.0,0.0,4.2,4.0
2015/2,1011.4,56.0,3.8,68.0,2.3,171.9,0.0,5.4,3.0
2015/3,1013.0,95.5,8.4,64.0,2.6,206.1,0.0,5.4,0.0
2015/4,1013.4,89.0,12.8,77.0,2.8,174.0,0.0,7.0,1.0
2015/5,1006.6,112.5,18.8,69.0,2.5,256.6,0.0,6.7,0.0
2015/6,1005.3,118.0,20.9,80.0,2.3,153.4,0.0,8.8,0.0
2015/7,1006.1,164.5,25.2,83.0,2.2,181.0,0.0,7.8,0.0
2015/8,1006.3,44.5,25.6,81.0,2.8,151.7,0.0,7.8,0.0
2015/9,1009.2,232.0,21.5,82.0,2.3,119.8,0.0,8.1,0.0
2015/10,1012.0,31.5,16.8,72.0,2.4,198.4,0.0,6.4,0.0
2015/11,1017.7,173.0,12.6,80.0,2.2,129.8,0.0,7.2,0.0
2015/12,1015.6,35.0,7.3,68.0,2.0,176.9,0.0,4.6,2.0
2016/1,1012.4,70.5,4.0,66.0,2.3,203.2,3.0,4.5,7.0
2016/2,1015.1,26.0,5.0,66.0,2.3,177.1,0.0,5.1,4.0
2016/3,1015.4,51.5,8.3,67.0,2.6,179.3,0.0,6.7,2.0
2016/4,1010.3,108.0,13.3,71.0,2.8,160.5,0.0,7.9,0.0
2016/5,1010.0,92.0,18.3,72.0,2.6,197.0,0.0,7.5,0.0
2016/6,1006.1,103.5,21.4,78.0,2.4,155.7,0.0,8.5,0.0
2016/7,1006.9,79.5,24.2,81.0,2.5,167.2,0.0,8.2,0.0
2016/8,1001.9,394.5,26.3,80.0,3.1,191.3,0.0,7.6,0.0
2016/9,1010.2,217.5,23.2,85.0,2.2,112.9,0.0,8.9,0.0
2016/10,1014.1,128.0,17.1,75.0,2.0,157.5,0.0,7.1,0.0
2016/11,1015.4,88.5,9.9,76.0,2.0,154.3,1.0,6.3,1.0
2016/12,1014.1,66.5,6.8,66.0,1.9,205.6,0.0,4.1,0.0
2017/1,1011.3,17.5,3.6,60.0,2.2,223.6,0.0,3.2,2.0
2017/2,1010.2,23.5,4.9,53.0,2.3,208.0,12.0,4.7,5.0
2017/3,1010.8,76.0,6.5,64.0,2.4,198.5,0.0,6.1,2.0
2017/4,1009.3,112.5,12.8,69.0,2.7,210.1,0.0,6.5,0.0
2017/5,1009.0,95.5,18.7,73.0,2.4,211.9,0.0,6.7,0.0
2017/6,1005.3,55.5,20.2,75.0,2.3,174.3,0.0,7.8,0.0
2017/7,1005.7,104.0,26.2,80.0,2.2,174.0,0.0,7.5,0.0
2017/8,1004.6,123.5,24.9,84.0,2.5,100.0,0.0,9.1,0.0
2017/9,1008.4,126.0,21.6,78.0,2.3,157.8,0.0,7.5,0.0
2017/10,1015.0,332.5,15.8,83.0,2.4,106.3,0.0,8.1,0.0
2017/11,1013.8,39.5,10.0,73.0,1.8,166.8,0.0,5.3,0.0
2017/12,1012.3,20.5,4.6,65.0,2.0,213.4,0.0,3.6,1.0
2018/1,1010.3,48.5,2.8,61.0,2.1,219.1,22.0,3.8,4.0
2018/2,1013.0,7.5,3.5,59.0,2.3,195.6,6.0,5.5,5.0
2018/3,1013.4,189.0,9.9,66.0,2.8,207.9,0.0,5.1,0.0
2018/4,1010.8,96.0,15.1,70.0,2.7,200.2,0.0,6.2,0.0
2018/5,1008.0,175.5,18.3,73.0,2.5,202.2,0.0,7.4,0.0
2018/6,1006.0,106.0,21.4,79.0,2.7,179.8,0.0,7.8,0.0
2018/7,1007.2,131.5,27.2,78.0,2.6,219.4,0.0,7.9,0.0
2018/8,1005.5,83.5,26.7,78.0,2.9,199.2,0.0,7.5,0.0
2018/9,1010.3,288.5,22.0,84.0,2.4,92.4,0.0,8.8,0.0
2018/10,1012.4,67.0,17.6,76.0,2.3,156.3,0.0,6.4,0.0
2018/11,1016.3,65.0,12.4,75.0,2.0,171.2,0.0,6.3,0.0
2018/12,1015.0,24.5,6.2,67.0,1.9,155.8,0.0,5.1,0.0
2019/1,1012.5,9.0,3.4,53.0,2.1,238.9,3.0,2.5,2.0
2019/2,1014.3,51.5,5.4,60.0,2.2,148.5,3.0,0.0,6.0
2019/3,1009.4,90.0,8.7,62.0,2.5,188.3,0.0,0.0,2.0
2019/4,1009.8,81.0,11.8,64.0,2.7,210.8,0.0,0.0,0.0
2019/5,1009.9,0.0,18.4,67.0,2.4,260.5,0.0,0.0,0.0
2019/6,1004.4,0.0,20.7,79.0,2.7,144.7,0.0,0.0,0.0
2019/7,1006.5,123.0,23.5,84.0,2.7,98.8,0.0,0.0,0.0
2019/8,1005.6,86.5,27.3,80.0,2.3,199.3,0.0,0.0,0.0
2019/9,1012.0,133.0,23.5,79.0,2.2,150.1,0.0,0.0,0.0
2019/10,1012.9,370.5,18.3,80.0,2.7,129.9,0.0,0.0,0.0
2019/11,1014.8,146.5,11.3,72.0,2.1,180.8,0.0,0.0,0.0
2019/12,1015.9,54.0,6.9,71.0,1.9,138.0,0.0,0.0,3.0
2020/1,1013.0,124.0,5.6,69.0,2.1,156.0,0.0,0.0,9.0
2020/2,1015.0,39.5,6.2,62.0,2.3,199.6,0.0,0.0,5.0
2020/3,1010.2,112.5,9.3,66.0,2.6,199.5,0.0,0.0,2.0
2020/4,1009.3,177.0,11.4,66.0,3.0,216.1,0.0,0.0,0.0
2020/5,1007.9,158.5,18.5,73.0,2.6,189.8,0.0,0.0,0.0
2020/6,1004.4,216.0,22.0,81.0,2.4,154.6,0.0,0.0,0.0
2020/7,1005.8,228.5,22.9,88.0,2.4,36.9,0.0,0.0,0.0
2020/8,1008.0,54.0,27.4,78.0,2.3,278.6,0.0,0.0,0.0
2020/9,1009.2,120.0,23.5,82.0,2.9,136.0,0.0,0.0,0.0
2020/10,1013.9,159.5,16.3,78.0,2.0,115.3,0.0,0.0,0.0
2020/11,1016.7,23.0,11.9,72.0,1.8,185.8,0.0,0.0,0.0
2020/12,1013.2,9.5,5.2,68.0,1.8,190.6,0.0,0.0,0.0
2021/1,1013.4,21.0,3.4,63.0,2.1,183.9,0.0,0.0,6.0
2021/2,1010.9,75.5,6.0,53.0,2.3,233.3,0.0,0.0,3.0
2021/3,1014.0,141.0,10.7,65.0,2.4,187.0,0.0,0.0,2.0
2021/4,1014.3,170.0,13.2,63.0,2.8,242.3,0.0,0.0,1.0
2021/5,1006.1,101.5,18.1,75.0,2.3,159.2,0.0,0.0,0.0
2021/6,1007.1,89.0,21.5,78.0,2.3,175.0,0.0,0.0,0.0
2021/7,1007.3,312.5,24.7,82.0,2.2,176.9,0.0,0.0,0.0
2021/8,1006.7,313.0,26.4,78.0,2.4,189.5,0.0,0.0,0.0
2021/9,1011.7,79.5,21.2,78.0,2.4,123.3,0.0,0.0,0.0
2021/10,1015.2,165.5,17.0,75.0,2.2,173.2,0.0,0.0,0.0
2021/11,1012.4,57.5,11.8,69.0,1.8,216.2,0.0,0.0,0.0
2021/12,1012.1,135.0,5.9,65.0,2.0,203.3,0.0,0.0,0.0
2022/1,1011.6,16.0,2.8,55.0,1.9,220.5,7.0,0.0,9.0
2022/2,1012.7,63.0,3.4,56.0,2.1,207.0,11.0,0.0,10.0
2022/3,1011.6,81.0,8.3,65.0,2.5,189.2,3.0,0.0,7.0
2022/4,1013.1,149.0,13.9,70.0,2.7,182.5,0.0,0.0,0.0
2022/5,1009.5,145.0,17.5,72.0,2.3,200.7,0.0,0.0,0.0
2022/6,1006.7,75.5,21.8,74.0,2.4,169.6,0.0,0.0,0.0
2022/7,1004.4,132.0,26.1,78.0,2.4,168.3,0.0,0.0,0.0
2022/8,1005.4,124.0,26.3,75.0,2.5,170.0,0.0,0.0,0.0
2022/9,1010.8,215.5,23.2,78.0,2.5,0.0,0.0,0.0,0.0
2022/10,1015.6,78.5,16.0,75.0,2.2,139.7,0.0,0.0,0.0
2022/11,1014.8,79.0,12.7,77.0,1.8,171.5,0.0,0.0,0.0
2022/12,1010.8,44.0,5.5,69.0,2.1,180.5,0.0,0.0,2.0
2023/1,1012.4,25.5,3.8,63.0,1.9,210.4,7.0,0.0,10.0
2023/2,1015.8,36.0,5.4,61.0,2.1,193.6,0.0,0.0,3.0
2023/3,1015.6,92.0,11.2,71.0,2.4,191.1,0.0,0.0,0.0
2023/4,1010.9,91.0,14.5,67.0,2.7,211.7,0.0,0.0,0.0
2023/5,1010.5,162.0,17.8,72.0,2.5,228.6,0.0,0.0,0.0
2023/6,1005.6,423.0,22.2,80.0,2.2,159.3,0.0,0.0,0.0
2023/7,1006.7,106.5,27.3,76.0,2.2,259.5,0.0,0.0,0.0
2023/8,1006.6,84.0,28.5,79.0,2.3,251.7,0.0,0.0,0.0
2023/9,1009.2,257.5,25.9,81.0,2.3,170.3,0.0,0.0,0.0
2023/10,1010.8,136.0,17.0,75.0,1.9,214.6,0.0,0.0,0.0
2023/11,1013.1,70.5,12.3,76.0,1.8,177.1,0.0,0.0,0.0
2023/12,1014.5,23.5,7.1,70.0,1.7,186.5,0.0,0.0,0.0
